Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
52.577087,50.80735,51.734554,48.968548,0.0,322.0,Nothing
56.905827,55.104572,56.07535,53.08128,0.0,323.0,Nothing
60.86971,59.025463,60.03379,56.869804,0.0,324.0,Nothing
64.46393,62.59492,63.630558,60.359657,0.0,325.0,Nothing
67.72659,65.86215,66.9149,63.56737,0.0,326.0,Nothing
70.71063,68.86857,69.93109,66.481964,0.0,327.0,Nothing
73.44231,71.62861,72.697754,69.081116,0.0,328.0,Nothing
75.91858,74.13802,75.21552,71.36519,0.0,329.0,Nothing
78.149025,76.39989,77.491066,73.3785,0.0,330.0,Nothing
80.17026,78.43267,79.54797,75.19658,0.0,331.0,Nothing
82.00423,80.24765,81.41033,76.87919,0.0,332.0,Nothing
83.63053,81.833954,83.07844,78.42841,0.0,333.0,Nothing
85.006485,83.17439,84.52056,79.79482,0.0,334.0,Nothing
86.093796,84.26002,85.68197,80.91185,0.0,335.0,Nothing
86.87508,85.083694,86.506226,81.718445,0.0,336.0,Nothing
87.374016,85.640465,86.96875,82.179474,0.0,337.0,Nothing
87.65036,85.94612,87.10121,82.31445,0.0,338.0,Nothing
87.74186,86.03538,86.97676,82.19766,0.0,339.0,Nothing
87.62303,85.92496,86.67277,81.91169,0.0,340.0,Nothing
87.25345,85.59618,86.24816,81.502266,0.0,341.0,Nothing
86.64285,85.02394,85.73175,80.97263,0.0,342.0,Nothing
85.83175,84.20169,85.10895,80.29594,0.0,343.0,Nothing
84.83507,83.13376,84.323906,79.42934,0.0,344.0,Nothing
83.63849,81.83287,83.30748,78.34183,0.0,345.0,Nothing
82.224815,80.33141,82.009155,77.03681,0.0,346.0,Nothing
80.58211,78.67372,80.412056,75.53889,0.0,347.0,Nothing
78.71419,76.89939,78.54272,73.87169,0.0,348.0,Nothing
76.65996,75.03766,76.472725,72.0542,0.0,349.0,Nothing
74.48396,73.09181,74.28573,70.091774,0.0,350.0,Nothing
72.24007,71.025375,72.0347,67.97048,0.0,351.0,Nothing
69.95039,68.79012,69.738846,65.68819,0.0,352.0,Nothing
67.61701,66.37091,67.4067,63.284134,0.0,353.0,Nothing
65.23501,63.796265,65.04438,60.821682,0.0,354.0,Nothing
62.785133,61.120087,62.645252,58.352913,0.0,355.0,Nothing
60.23364,58.39613,60.181076,55.89459,0.0,356.0,Nothing
57.54571,55.650352,57.6054,53.41637,0.0,357.0,Nothing
54.696842,52.86651,54.869503,50.852634,0.0,358.0,Nothing
51.696346,50.00496,51.947147,48.14374,0.0,359.0,Nothing
48.60664,47.046974,48.856926,45.281544,0.0,360.0,Nothing
45.514126,44.024227,45.667347,42.320465,0.0,361.0,Nothing
42.47355,41.0038,42.474762,39.34912,0.0,362.0,Nothing
39.483356,38.051826,39.367435,36.453026,0.0,363.0,Nothing
36.51004,35.207226,36.3957,33.681034,0.0,364.0,Nothing
33.537163,32.47149,33.5535,31.02223,0.0,365.0,Nothing
30.59009,29.819021,30.788729,28.424334,0.0,366.0,Nothing
27.715284,27.214895,28.046331,25.841814,0.0,367.0,Nothing
24.94903,24.619455,25.300507,23.25637,0.0,368.0,Nothing
22.297676,21.99895,22.551407,20.669859,0.0,369.0,Nothing
19.72258,19.350313,19.809721,18.10274,0.0,370.0,Nothing
17.149424,16.701704,17.084711,15.583069,0.0,371.0,Nothing
14.515067,14.08601,14.379127,13.123469,0.0,372.0,Nothing
11.816717,11.528221,11.703681,10.724495,0.0,373.0,Nothing
9.117088,9.047967,9.099181,8.399372,0.0,374.0,Nothing
6.4901886,6.6515036,6.6251426,6.1762757,0.0,375.0,Nothing
3.9599998,4.3201046,4.3123155,4.072383,0.0,376.0,Nothing
1.5010246,2.017615,2.133587,2.0716891,0.0,377.0,Nothing
-0.9131383,-0.2811144,0.02873323,0.13101095,0.0,378.0,Nothing
-3.2720375,-2.5625055,-2.0496957,-1.7915976,0.0,379.0,Nothing
-5.5264354,-4.7703915,-4.113921,-3.711813,0.0,380.0,Nothing
-7.614306,-6.829257,-6.1456385,-5.616131,0.0,381.0,Nothing
-9.494921,-8.683166,-8.116219,-7.4793367,0.0,382.0,Nothing
-11.1694765,-10.327747,-10.004194,-9.2818,0.0,383.0,Nothing
-12.672609,-11.806203,-11.790658,-11.006023,0.0,384.0,Nothing
-14.041276,-13.171192,-13.447955,-12.621272,0.0,385.0,Nothing
-15.294031,-14.452009,-14.948548,-14.083486,0.0,386.0,Nothing
-16.442839,-15.653753,-16.285378,-15.356251,0.0,387.0,Nothing
-17.520672,-16.777912,-17.482279,-16.438618,0.0,388.0,Nothing
