Channel_0,Average_0,Time,Time_Average,Channel_1,Average_1,Channel_3,Average_3,Blink,Don't Use,Blink_Averaged
-2940.88716,#DIV/0!,54.494,#DIV/0!,-3510.96011,#DIV/0!,-2376.059419,#DIV/0!,0,#DIV/0!,
-2947.117833,#DIV/0!,54.494,#DIV/0!,-3511.726789,#DIV/0!,-2444.353732,#DIV/0!,0,#DIV/0!,
-2969.235601,#DIV/0!,54.509,#DIV/0!,-3524.210575,#DIV/0!,-2479.920181,#DIV/0!,0,#DIV/0!,
-2947.633939,#DIV/0!,54.509,#DIV/0!,-3508.772268,#DIV/0!,-2389.09297,#DIV/0!,0,#DIV/0!,
-2939.791369,#DIV/0!,54.51,#DIV/0!,-3499.00365,#DIV/0!,-2412.265391,#DIV/0!,0,#DIV/0!,
-2959.010715,#DIV/0!,54.51,#DIV/0!,-3520.523034,#DIV/0!,-2480.33531,#DIV/0!,0,#DIV/0!,
-2951.755309,#DIV/0!,54.524,#DIV/0!,-3513.765035,#DIV/0!,-2406.68546,#DIV/0!,0,#DIV/0!,
-2933.085728,#DIV/0!,54.524,#DIV/0!,-3492.354108,#DIV/0!,-2383.464421,#DIV/0!,0,#DIV/0!,
-2951.201804,#DIV/0!,54.539,#DIV/0!,-3510.477663,#DIV/0!,-2471.613863,#DIV/0!,0,#DIV/0!,
-2950.386506,#DIV/0!,54.539,#DIV/0!,-3508.084127,#DIV/0!,-2439.241289,#DIV/0!,0,#DIV/0!,
-2934.447052,#DIV/0!,54.54,#DIV/0!,-3498.719417,#DIV/0!,-2379.178496,#DIV/0!,0,#DIV/0!,
-2942.027829,#DIV/0!,54.54,#DIV/0!,-3514.595293,#DIV/0!,-2451.818573,#DIV/0!,0,#DIV/0!,
-2947.667598,#DIV/0!,54.554,#DIV/0!,-3519.116832,#DIV/0!,-2468.707961,#DIV/0!,0,#DIV/0!,
-2934.712585,#DIV/0!,54.554,#DIV/0!,-3505.578394,#DIV/0!,-2381.280319,#DIV/0!,0,#DIV/0!,
-2934.054362,#DIV/0!,54.569,#DIV/0!,-3500.783842,#DIV/0!,-2404.321843,#DIV/0!,0,#DIV/0!,
-2953.632739,#DIV/0!,54.569,#DIV/0!,-3521.544027,#DIV/0!,-2479.751885,#DIV/0!,0,#DIV/0!,
-2945.535855,#DIV/0!,54.57,#DIV/0!,-3512.291514,#DIV/0!,-2407.695233,#DIV/0!,0,#DIV/0!,
-2927.232785,#DIV/0!,54.57,#DIV/0!,-3500.645466,#DIV/0!,-2388.423528,#DIV/0!,0,#DIV/0!,
-2939.525836,#DIV/0!,54.584,#DIV/0!,-3511.666951,#DIV/0!,-2469.414802,#DIV/0!,0,#DIV/0!,
-2941.597741,#DIV/0!,54.584,#DIV/0!,-3511.32662,#DIV/0!,-2442.648338,#DIV/0!,0,#DIV/0!,
-2926.720419,#DIV/0!,54.599,#DIV/0!,-3496.438078,#DIV/0!,-2374.555979,#DIV/0!,0,#DIV/0!,
-2937.341735,#DIV/0!,54.599,#DIV/0!,-3506.565728,#DIV/0!,-2445.629038,#DIV/0!,0,#DIV/0!,
-2942.143766,#DIV/0!,54.6,#DIV/0!,-3512.583227,#DIV/0!,-2465.027899,#DIV/0!,0,#DIV/0!,
-2925.796663,#DIV/0!,54.6,#DIV/0!,-3497.466551,#DIV/0!,-2381.205521,#DIV/0!,0,#DIV/0!,
-2929.529084,#DIV/0!,54.614,#DIV/0!,-3495.914492,#DIV/0!,-2405.223159,#DIV/0!,0,#DIV/0!,
-2947.933131,#DIV/0!,54.614,#DIV/0!,-3512.960956,#DIV/0!,-2472.963967,#DIV/0!,0,#DIV/0!,
-2940.273816,#DIV/0!,54.629,#DIV/0!,-3500.585627,#DIV/0!,-2405.365275,#DIV/0!,0,#DIV/0!,
-2926.697979,#DIV/0!,54.629,#DIV/0!,-3497.769483,#DIV/0!,-2388.229054,#DIV/0!,0,#DIV/0!,
-2943.991277,#DIV/0!,54.63,#DIV/0!,-3509.920418,#DIV/0!,-2463.14299,#DIV/0!,0,#DIV/0!,
-2952.189137,#DIV/0!,54.63,#DIV/0!,-3511.969883,#DIV/0!,-2444.910977,#DIV/0!,0,#DIV/0!,
-2925.55357,#DIV/0!,54.644,#DIV/0!,-3496.303442,#DIV/0!,-2368.213109,#DIV/0!,0,#DIV/0!,
-2950.341627,#DIV/0!,54.644,#DIV/0!,-3510.500102,#DIV/0!,-2440.445537,#DIV/0!,0,#DIV/0!,
-2955.405451,#DIV/0!,54.659,#DIV/0!,-3515.500348,#DIV/0!,-2464.724967,#DIV/0!,0,#DIV/0!,
-2929.805836,#DIV/0!,54.659,#DIV/0!,-3494.534469,#DIV/0!,-2379.623544,#DIV/0!,0,#DIV/0!,
-2934.551769,#DIV/0!,54.66,#DIV/0!,-3499.609514,#DIV/0!,-2408.316056,#DIV/0!,0,#DIV/0!,
-2950.22195,#DIV/0!,54.66,#DIV/0!,-3516.143611,#DIV/0!,-2470.824744,#DIV/0!,0,#DIV/0!,
-2944.22689,#DIV/0!,54.674,#DIV/0!,-3505.021149,#DIV/0!,-2401.647815,#DIV/0!,0,#DIV/0!,
-2928.713785,#DIV/0!,54.674,#DIV/0!,-3492.298009,#DIV/0!,-2382.039519,#DIV/0!,0,#DIV/0!,
-2935.509184,#DIV/0!,54.689,#DIV/0!,-3494.923419,#DIV/0!,-2460.252047,#DIV/0!,0,#DIV/0!,
-2935.946752,#DIV/0!,54.689,#DIV/0!,-3496.554015,#DIV/0!,-2426.716364,#DIV/0!,0,#DIV/0!,
-2912.08993,#DIV/0!,54.69,#DIV/0!,-3476.377255,#DIV/0!,-2355.396472,#DIV/0!,0,#DIV/0!,
-2925.504951,#DIV/0!,54.69,#DIV/0!,-3484.260964,#DIV/0!,-2433.025575,#DIV/0!,0,#DIV/0!,
-2941.691238,#DIV/0!,54.704,#DIV/0!,-3503.551368,#DIV/0!,-2453.157457,#DIV/0!,0,#DIV/0!,
-2917.875555,#DIV/0!,54.704,#DIV/0!,-3489.429506,#DIV/0!,-2373.157257,#DIV/0!,0,#DIV/0!,
-2927.543197,#DIV/0!,54.719,#DIV/0!,-3497.361834,#DIV/0!,-2414.707545,#DIV/0!,0,#DIV/0!,
-2950.016255,#DIV/0!,54.719,#DIV/0!,-3508.215023,#DIV/0!,-2474.261712,#DIV/0!,0,#DIV/0!,
-2932.502304,#DIV/0!,54.72,#DIV/0!,-3498.035016,#DIV/0!,-2402.384575,#DIV/0!,0,#DIV/0!,
-2915.84105,#DIV/0!,54.72,#DIV/0!,-3484.253484,#DIV/0!,-2371.291047,#DIV/0!,0,#DIV/0!,
-2947.054255,#DIV/0!,54.734,#DIV/0!,-3509.632445,#DIV/0!,-2467.99738,#DIV/0!,0,#DIV/0!,
-2943.47891,#DIV/0!,54.734,#DIV/0!,-3507.261349,#DIV/0!,-2440.539034,#DIV/0!,0,#DIV/0!,
-2925.445113,#DIV/0!,54.749,#DIV/0!,-3486.463765,#DIV/0!,-2364.402151,#DIV/0!,0,#DIV/0!,
-2927.928406,#DIV/0!,54.749,#DIV/0!,-3490.521557,#DIV/0!,-2435.392932,#DIV/0!,0,#DIV/0!,
-2948.800788,#DIV/0!,54.75,#DIV/0!,-3516.244589,#DIV/0!,-2464.145283,#DIV/0!,0,#DIV/0!,
-2931.047483,#DIV/0!,54.75,#DIV/0!,-3498.779256,#DIV/0!,-2377.843351,#DIV/0!,0,#DIV/0!,
-2931.503751,#DIV/0!,54.78,#DIV/0!,-3492.802896,#DIV/0!,-2408.656387,#DIV/0!,0,#DIV/0!,
-2950.046175,#DIV/0!,54.78,#DIV/0!,-3511.203203,#DIV/0!,-2477.032978,#DIV/0!,0,#DIV/0!,
-2936.900426,#DIV/0!,54.781,#DIV/0!,-3501.700118,#DIV/0!,-2405.226899,#DIV/0!,0,#DIV/0!,
-2933.444759,#DIV/0!,54.781,#DIV/0!,-3495.791076,#DIV/0!,-2374.578419,#DIV/0!,0,#DIV/0!,
-2951.003589,#DIV/0!,54.782,#DIV/0!,-3516.252068,#DIV/0!,-2461.867684,#DIV/0!,0,#DIV/0!,
-2954.549014,#DIV/0!,54.782,#DIV/0!,-3511.921264,#DIV/0!,-2435.737003,#DIV/0!,0,#DIV/0!,
-2934.117941,#DIV/0!,54.794,#DIV/0!,-3491.078802,#DIV/0!,-2374.90753,#DIV/0!,0,#DIV/0!,
-2938.216871,#DIV/0!,54.794,#DIV/0!,-3498.064935,#DIV/0!,-2437.479796,#DIV/0!,0,#DIV/0!,
-2949.369253,#DIV/0!,54.809,#DIV/0!,-3511.360279,#DIV/0!,-2461.478734,#DIV/0!,0,#DIV/0!,
-2928.885821,#DIV/0!,54.809,#DIV/0!,-3496.703611,#DIV/0!,-2376.298773,#DIV/0!,0,#DIV/0!,
-2931.417733,#DIV/0!,54.81,#DIV/0!,-3490.357001,#DIV/0!,-2401.905868,#DIV/0!,0,#DIV/0!,
-2950.270569,#DIV/0!,54.81,#DIV/0!,-3508.73113,#DIV/0!,-2474.415048,#DIV/0!,0,#DIV/0!,
-2935.464305,#DIV/0!,54.824,#DIV/0!,-3500.342534,#DIV/0!,-2406.158134,#DIV/0!,0,#DIV/0!,
-2919.412654,#DIV/0!,54.824,#DIV/0!,-3482.009544,#DIV/0!,-2378.733448,#DIV/0!,0,#DIV/0!,
-2933.852408,#DIV/0!,54.839,#DIV/0!,-3499.463657,#DIV/0!,-2460.379204,#DIV/0!,0,#DIV/0!,
-2936.967745,#DIV/0!,54.839,#DIV/0!,-3498.225751,#DIV/0!,-2432.569307,#DIV/0!,0,#DIV/0!,
-2909.359803,#DIV/0!,54.84,#DIV/0!,-3481.097009,#DIV/0!,-2366.331939,#DIV/0!,0,#DIV/0!,
-2929.932993,#DIV/0!,54.84,#DIV/0!,-3498.468844,#DIV/0!,-2437.165645,#DIV/0!,0,#DIV/0!,
-2937.86906,#DIV/0!,54.854,#DIV/0!,-3501.62906,#DIV/0!,-2461.770446,#DIV/0!,0,#DIV/0!,
-2920.403728,#DIV/0!,54.854,#DIV/0!,-3488.079402,#DIV/0!,-2379.40663,#DIV/0!,0,#DIV/0!,
-2933.250284,#DIV/0!,54.869,#DIV/0!,-3490.76465,#DIV/0!,-2411.513671,#DIV/0!,0,#DIV/0!,
-2939.982104,#DIV/0!,54.869,#DIV/0!,-3501.198971,#DIV/0!,-2479.377895,#DIV/0!,0,#DIV/0!,
-2943.146059,#DIV/0!,54.87,#DIV/0!,-3501.666459,#DIV/0!,-2411.364075,#DIV/0!,0,#DIV/0!,
-2929.469245,#DIV/0!,54.87,#DIV/0!,-3492.27183,#DIV/0!,-2381.658049,#DIV/0!,0,#DIV/0!,
-2937.390353,#DIV/0!,54.884,#DIV/0!,-3506.169298,#DIV/0!,-2467.772986,#DIV/0!,0,#DIV/0!,
-2938.26175,#DIV/0!,54.884,#DIV/0!,-3500.245297,#DIV/0!,-2435.284475,#DIV/0!,0,#DIV/0!,
-2918.975086,#DIV/0!,54.899,#DIV/0!,-3480.573423,#DIV/0!,-2369.518334,#DIV/0!,0,#DIV/0!,
-2935.183812,#DIV/0!,54.899,#DIV/0!,-3492.376547,#DIV/0!,-2440.71481,#DIV/0!,0,#DIV/0!,
-2942.016609,#DIV/0!,54.9,#DIV/0!,-3511.046128,#DIV/0!,-2470.087984,#DIV/0!,0,#DIV/0!,
-2922.008145,#DIV/0!,54.9,#DIV/0!,-3486.837755,#DIV/0!,-2375.737788,#DIV/0!,0,#DIV/0!,
-2926.335209,#DIV/0!,54.914,#DIV/0!,-3487.256624,#DIV/0!,-2408.577849,#DIV/0!,0,#DIV/0!,
-2946.799942,#DIV/0!,54.914,#DIV/0!,-3507.044435,#DIV/0!,-2479.647168,#DIV/0!,0,#DIV/0!,
-2930.576256,#DIV/0!,54.929,#DIV/0!,-3498.513723,#DIV/0!,-2406.412447,#DIV/0!,0,#DIV/0!,
-2924.573716,#DIV/0!,54.929,#DIV/0!,-3488.401033,#DIV/0!,-2386.007553,#DIV/0!,0,#DIV/0!,
-2944.047375,#DIV/0!,54.93,#DIV/0!,-3506.569467,#DIV/0!,-2470.387176,#DIV/0!,0,#DIV/0!,
-2933.889807,#DIV/0!,54.93,#DIV/0!,-3498.487544,#DIV/0!,-2434.775848,#DIV/0!,0,#DIV/0!,
-2914.872416,#DIV/0!,54.944,#DIV/0!,-3480.393908,#DIV/0!,-2372.873024,#DIV/0!,0,#DIV/0!,
-2918.06629,#DIV/0!,54.944,#DIV/0!,-3494.721464,#DIV/0!,-2435.998796,#DIV/0!,0,#DIV/0!,
-2945.786429,#DIV/0!,54.959,#DIV/0!,-3500.686605,#DIV/0!,-2470.263759,#DIV/0!,0,#DIV/0!,
-2928.564189,#DIV/0!,54.959,#DIV/0!,-3488.935839,#DIV/0!,-2387.137003,#DIV/0!,0,#DIV/0!,
-2925.654547,#DIV/0!,54.96,#DIV/0!,-3489.709998,#DIV/0!,-2408.282397,#DIV/0!,0,#DIV/0!,
-2947.506783,#DIV/0!,54.96,#DIV/0!,-3507.190291,#DIV/0!,-2476.673948,#DIV/0!,0,#DIV/0!,
-2923.448006,#DIV/0!,54.974,#DIV/0!,-3491.651006,#DIV/0!,-2401.43838,#DIV/0!,0,#DIV/0!,
-2922.737425,#DIV/0!,54.974,#DIV/0!,-3481.744011,#DIV/0!,-2387.103344,#DIV/0!,0,#DIV/0!,
-2936.257164,#DIV/0!,54.989,#DIV/0!,-3497.821841,#DIV/0!,-2465.723521,#DIV/0!,0,#DIV/0!,
-2934.121681,#DIV/0!,54.989,#DIV/0!,-3496.176285,#DIV/0!,-2424.300389,#DIV/0!,0,#DIV/0!,
-2917.250992,#DIV/0!,54.99,#DIV/0!,-3479.702026,#DIV/0!,-2371.384544,#DIV/0!,0,#DIV/0!,
-2918.896548,#DIV/0!,54.99,#DIV/0!,-3486.747998,#DIV/0!,-2445.57294,#DIV/0!,0,#DIV/0!,
-2927.449699,#DIV/0!,55.004,#DIV/0!,-3498.420225,#DIV/0!,-2460.554979,#DIV/0!,0,#DIV/0!,
-2919.94372,#DIV/0!,55.004,#DIV/0!,-3486.519864,#DIV/0!,-2385.614864,#DIV/0!,0,#DIV/0!,
-2925.456332,#DIV/0!,55.019,#DIV/0!,-3485.958879,#DIV/0!,-2414.064282,#DIV/0!,0,#DIV/0!,
-2944.208191,#DIV/0!,55.019,#DIV/0!,-3504.482603,#DIV/0!,-2476.707607,#DIV/0!,0,#DIV/0!,
-2932.337748,#DIV/0!,55.02,#DIV/0!,-3488.88722,#DIV/0!,-2400.918534,#DIV/0!,0,#DIV/0!,
-2918.017671,#DIV/0!,55.02,#DIV/0!,-3480.236832,#DIV/0!,-2384.376957,#DIV/0!,0,#DIV/0!,
-2936.331962,#DIV/0!,55.034,#DIV/0!,-3497.186058,#DIV/0!,-2465.850677,#DIV/0!,0,#DIV/0!,
-2931.511231,#DIV/0!,55.034,#DIV/0!,-3499.508536,#DIV/0!,-2432.670285,#DIV/0!,0,#DIV/0!,
-2913.402635,#DIV/0!,55.05,#DIV/0!,-3482.383534,#DIV/0!,-2368.276687,#DIV/0!,0,#DIV/0!,
-2922.041804,#DIV/0!,55.05,#DIV/0!,-3495.607821,#DIV/0!,-2449.499835,#DIV/0!,0,#DIV/0!,
-2929.353308,#DIV/0!,55.05,#DIV/0!,-3498.465104,#DIV/0!,-2465.674902,#DIV/0!,0,#DIV/0!,
-2921.256425,#DIV/0!,55.05,#DIV/0!,-3481.145628,#DIV/0!,-2385.457788,#DIV/0!,0,#DIV/0!,
-2913.57841,#DIV/0!,55.064,#DIV/0!,-3485.54001,#DIV/0!,-2417.639627,#DIV/0!,0,#DIV/0!,
-2932.337748,#DIV/0!,55.064,#DIV/0!,-3498.222011,#DIV/0!,-2477.055417,#DIV/0!,0,#DIV/0!,
-2926.469845,#DIV/0!,55.079,#DIV/0!,-3488.90218,#DIV/0!,-2405.024944,#DIV/0!,0,#DIV/0!,
-2922.213839,#DIV/0!,55.079,#DIV/0!,-3478.864289,#DIV/0!,-2393.408815,#DIV/0!,0,#DIV/0!,
-2927.165467,#DIV/0!,55.08,#DIV/0!,-3493.614454,#DIV/0!,-2465.693601,#DIV/0!,0,#DIV/0!,
-2929.850715,#DIV/0!,55.08,#DIV/0!,-3495.910753,#DIV/0!,-2435.340573,#DIV/0!,0,#DIV/0!,
-2914.247852,#DIV/0!,55.094,#DIV/0!,-3480.461226,#DIV/0!,-2374.956149,#DIV/0!,0,#DIV/0!,
-2926.798957,#DIV/0!,55.094,#DIV/0!,-3494.915939,#DIV/0!,-2444.413571,#DIV/0!,0,#DIV/0!,
-2943.093701,#DIV/0!,55.109,#DIV/0!,-3505.181965,#DIV/0!,-2469.811231,#DIV/0!,0,#DIV/0!,
-2923.653701,#DIV/0!,55.109,#DIV/0!,-3491.755724,#DIV/0!,-2376.79244,#DIV/0!,0,#DIV/0!,
-2914.730299,#DIV/0!,55.11,#DIV/0!,-3483.453146,#DIV/0!,-2408.9294,#DIV/0!,0,#DIV/0!,
-2944.417625,#DIV/0!,55.11,#DIV/0!,-3504.377886,#DIV/0!,-2474.931154,#DIV/0!,0,#DIV/0!,
-2934.256317,#DIV/0!,55.124,#DIV/0!,-3499.426258,#DIV/0!,-2409.531524,#DIV/0!,0,#DIV/0!,
-2921.933347,#DIV/0!,55.124,#DIV/0!,-3483.157694,#DIV/0!,-2388.423528,#DIV/0!,0,#DIV/0!,
-2939.118187,#DIV/0!,55.139,#DIV/0!,-3504.404065,#DIV/0!,-2463.50202,#DIV/0!,0,#DIV/0!,
-2931.885221,#DIV/0!,55.139,#DIV/0!,-3492.709398,#DIV/0!,-2425.272763,#DIV/0!,0,#DIV/0!,
-2917.497825,#DIV/0!,55.14,#DIV/0!,-3486.261811,#DIV/0!,-2382.170416,#DIV/0!,0,#DIV/0!,
-2925.216979,#DIV/0!,55.14,#DIV/0!,-3490.40188,#DIV/0!,-2440.090246,#DIV/0!,0,#DIV/0!,
-2944.679418,#DIV/0!,55.154,#DIV/0!,-3509.789521,#DIV/0!,-2470.387176,#DIV/0!,0,#DIV/0!,
-2918.45524,#DIV/0!,55.154,#DIV/0!,-3491.983858,#DIV/0!,-2379.361751,#DIV/0!,0,#DIV/0!,
-2921.162927,#DIV/0!,55.169,#DIV/0!,-3476.066843,#DIV/0!,-2408.323536,#DIV/0!,0,#DIV/0!,
-2934.106721,#DIV/0!,55.169,#DIV/0!,-3494.717724,#DIV/0!,-2473.2108,#DIV/0!,0,#DIV/0!,
-2928.010684,#DIV/0!,55.17,#DIV/0!,-3493.491037,#DIV/0!,-2403.278411,#DIV/0!,0,#DIV/0!,
-2915.743812,#DIV/0!,55.17,#DIV/0!,-3486.826536,#DIV/0!,-2386.071131,#DIV/0!,0,#DIV/0!,
-2933.078249,#DIV/0!,55.184,#DIV/0!,-3499.912445,#DIV/0!,-2467.544852,#DIV/0!,0,#DIV/0!,
-2932.053516,#DIV/0!,55.184,#DIV/0!,-3493.045989,#DIV/0!,-2431.623113,#DIV/0!,0,#DIV/0!,
-2912.015132,#DIV/0!,55.199,#DIV/0!,-3476.605389,#DIV/0!,-2371.605198,#DIV/0!,0,#DIV/0!,
-2925.718125,#DIV/0!,55.199,#DIV/0!,-3486.852715,#DIV/0!,-2446.934263,#DIV/0!,0,#DIV/0!,
-2943.419072,#DIV/0!,55.2,#DIV/0!,-3506.038402,#DIV/0!,-2469.224067,#DIV/0!,0,#DIV/0!,
-2921.144228,#DIV/0!,55.2,#DIV/0!,-3483.599002,#DIV/0!,-2382.458388,#DIV/0!,0,#DIV/0!,
-2915.46706,#DIV/0!,55.214,#DIV/0!,-3480.779117,#DIV/0!,-2414.408353,#DIV/0!,0,#DIV/0!,
-2934.125421,#DIV/0!,55.214,#DIV/0!,-3495.753677,#DIV/0!,-2476.857203,#DIV/0!,0,#DIV/0!,
-2911.431708,#DIV/0!,55.229,#DIV/0!,-3476.063103,#DIV/0!,-2400.649261,#DIV/0!,0,#DIV/0!,
-2904.2511,#DIV/0!,55.229,#DIV/0!,-3472.192307,#DIV/0!,-2393.012386,#DIV/0!,0,#DIV/0!,
-2923.074016,#DIV/0!,55.23,#DIV/0!,-3488.958279,#DIV/0!,-2472.133709,#DIV/0!,0,#DIV/0!,
-2930.116248,#DIV/0!,55.23,#DIV/0!,-3488.737624,#DIV/0!,-2438.82242,#DIV/0!,0,#DIV/0!,
-2903.099211,#DIV/0!,55.244,#DIV/0!,-3469.409821,#DIV/0!,-2365.688677,#DIV/0!,0,#DIV/0!,
-2911.263412,#DIV/0!,55.244,#DIV/0!,-3477.547844,#DIV/0!,-2436.028715,#DIV/0!,0,#DIV/0!,
-2929.218672,#DIV/0!,55.259,#DIV/0!,-3492.189552,#DIV/0!,-2456.830038,#DIV/0!,0,#DIV/0!,
-2917.370669,#DIV/0!,55.259,#DIV/0!,-3480.554723,#DIV/0!,-2376.055679,#DIV/0!,0,#DIV/0!,
-2908.428568,#DIV/0!,55.26,#DIV/0!,-3477.645081,#DIV/0!,-2408.585329,#DIV/0!,0,#DIV/0!,
-2930.04519,#DIV/0!,55.26,#DIV/0!,-3483.785997,#DIV/0!,-2469.070731,#DIV/0!,0,#DIV/0!,
-2922.853362,#DIV/0!,55.274,#DIV/0!,-3488.54689,#DIV/0!,-2412.459865,#DIV/0!,0,#DIV/0!,
-2908.379949,#DIV/0!,55.274,#DIV/0!,-3474.31657,#DIV/0!,-2386.826591,#DIV/0!,0,#DIV/0!,
-2922.731815,#DIV/0!,55.275,#DIV/0!,-3484.80699,#DIV/0!,-2461.673209,#DIV/0!,0,#DIV/0!,
-2939.531446,#DIV/0!,55.289,#DIV/0!,-3491.471491,#DIV/0!,-2437.33394,#DIV/0!,0,#DIV/0!,
-2913.355886,#DIV/0!,55.289,#DIV/0!,-3475.008452,#DIV/0!,-2374.742974,#DIV/0!,0,#DIV/0!,
-2922.735555,#DIV/0!,55.304,#DIV/0!,-3484.874308,#DIV/0!,-2439.824713,#DIV/0!,0,#DIV/0!,
-2943.185328,#DIV/0!,55.304,#DIV/0!,-3503.532669,#DIV/0!,-2465.895556,#DIV/0!,0,#DIV/0!,
-2912.750022,#DIV/0!,55.305,#DIV/0!,-3475.378702,#DIV/0!,-2369.013448,#DIV/0!,0,#DIV/0!,
-2914.133785,#DIV/0!,55.305,#DIV/0!,-3484.492838,#DIV/0!,-2404.291924,#DIV/0!,0,#DIV/0!,
-2938.783466,#DIV/0!,55.335,#DIV/0!,-3503.087621,#DIV/0!,-2471.37077,#DIV/0!,0,#DIV/0!,
-2928.379064,#DIV/0!,55.335,#DIV/0!,-3487.39126,#DIV/0!,-2406.083336,#DIV/0!,0,#DIV/0!,
-2913.58776,#DIV/0!,55.336,#DIV/0!,-3471.881895,#DIV/0!,-2377.712455,#DIV/0!,0,#DIV/0!,
-2938.330938,#DIV/0!,55.336,#DIV/0!,-3500.634246,#DIV/0!,-2460.162289,#DIV/0!,0,#DIV/0!,
-2940.477641,#DIV/0!,55.337,#DIV/0!,-3500.888559,#DIV/0!,-2429.020142,#DIV/0!,0,#DIV/0!,
-2927.141157,#DIV/0!,55.337,#DIV/0!,-3485.195939,#DIV/0!,-2383.535479,#DIV/0!,0,#DIV/0!,
-2932.65003,#DIV/0!,55.349,#DIV/0!,-3495.417086,#DIV/0!,-2442.659558,#DIV/0!,0,#DIV/0!,
-2948.230453,#DIV/0!,55.349,#DIV/0!,-3511.973623,#DIV/0!,-2467.589731,#DIV/0!,0,#DIV/0!,
-2921.916517,#DIV/0!,55.364,#DIV/0!,-3480.704319,#DIV/0!,-2377.338465,#DIV/0!,0,#DIV/0!,
-2922.264328,#DIV/0!,55.364,#DIV/0!,-3480.218132,#DIV/0!,-2417.52743,#DIV/0!,0,#DIV/0!,
-2938.536633,#DIV/0!,55.365,#DIV/0!,-3500.821241,#DIV/0!,-2477.560304,#DIV/0!,0,#DIV/0!,
-2936.958395,#DIV/0!,55.365,#DIV/0!,-3499.37016,#DIV/0!,-2411.588469,#DIV/0!,0,#DIV/0!,
-2914.69477,#DIV/0!,55.379,#DIV/0!,-3480.700579,#DIV/0!,-2384.511593,#DIV/0!,0,#DIV/0!,
-2927.025221,#DIV/0!,55.379,#DIV/0!,-3482.56305,#DIV/0!,-2465.510346,#DIV/0!,0,#DIV/0!,
-2929.796486,#DIV/0!,55.394,#DIV/0!,-3490.884327,#DIV/0!,-2436.260589,#DIV/0!,0,#DIV/0!,
-2912.031962,#DIV/0!,55.394,#DIV/0!,-3475.236586,#DIV/0!,-2370.726322,#DIV/0!,0,#DIV/0!,
-2923.333939,#DIV/0!,55.395,#DIV/0!,-3480.958633,#DIV/0!,-2436.286768,#DIV/0!,0,#DIV/0!,
-2939.120057,#DIV/0!,55.395,#DIV/0!,-3491.561249,#DIV/0!,-2466.841751,#DIV/0!,0,#DIV/0!,
-2922.039934,#DIV/0!,55.409,#DIV/0!,-3478.927867,#DIV/0!,-2374.619558,#DIV/0!,0,#DIV/0!,
-2923.68923,#DIV/0!,55.409,#DIV/0!,-3478.157447,#DIV/0!,-2405.799104,#DIV/0!,0,#DIV/0!,
-2937.324905,#DIV/0!,55.424,#DIV/0!,-3496.045389,#DIV/0!,-2474.762859,#DIV/0!,0,#DIV/0!,
-2926.194963,#DIV/0!,55.424,#DIV/0!,-3491.957678,#DIV/0!,-2397.964013,#DIV/0!,0,#DIV/0!,
-2909.930138,#DIV/0!,55.425,#DIV/0!,-3471.679941,#DIV/0!,-2379.043859,#DIV/0!,0,#DIV/0!,
-2922.657017,#DIV/0!,55.425,#DIV/0!,-3480.592122,#DIV/0!,-2457.346145,#DIV/0!,0,#DIV/0!,
-2941.049845,#DIV/0!,55.439,#DIV/0!,-3499.407559,#DIV/0!,-2441.537588,#DIV/0!,0,#DIV/0!,
-2923.333939,#DIV/0!,55.439,#DIV/0!,-3475.599356,#DIV/0!,-2371.702436,#DIV/0!,0,#DIV/0!,
-2928.476302,#DIV/0!,55.454,#DIV/0!,-3483.030537,#DIV/0!,-2434.241043,#DIV/0!,0,#DIV/0!,
-2938.121504,#DIV/0!,55.454,#DIV/0!,-3491.995077,#DIV/0!,-2454.354225,#DIV/0!,0,#DIV/0!,
-2920.899264,#DIV/0!,55.455,#DIV/0!,-3483.722419,#DIV/0!,-2372.2896,#DIV/0!,0,#DIV/0!,
-2914.672331,#DIV/0!,55.455,#DIV/0!,-3473.441434,#DIV/0!,-2405.331616,#DIV/0!,0,#DIV/0!,
-2928.517441,#DIV/0!,55.469,#DIV/0!,-3490.626274,#DIV/0!,-2464.392116,#DIV/0!,0,#DIV/0!,
-2916.373985,#DIV/0!,55.469,#DIV/0!,-3482.622888,#DIV/0!,-2397.156195,#DIV/0!,0,#DIV/0!,
-2907.835794,#DIV/0!,55.501,#DIV/0!,-3469.544458,#DIV/0!,-2382.735141,#DIV/0!,0,#DIV/0!,
-2918.8124,#DIV/0!,55.501,#DIV/0!,-3482.368575,#DIV/0!,-2463.775033,#DIV/0!,0,#DIV/0!,
-2915.996256,#DIV/0!,55.501,#DIV/0!,-3483.101595,#DIV/0!,-2420.029423,#DIV/0!,0,#DIV/0!,
-2904.727937,#DIV/0!,55.501,#DIV/0!,-3466.806851,#DIV/0!,-2360.097526,#DIV/0!,0,#DIV/0!,
-2926.393177,#DIV/0!,55.502,#DIV/0!,-3483.322249,#DIV/0!,-2431.436118,#DIV/0!,0,#DIV/0!,
-2931.931969,#DIV/0!,55.502,#DIV/0!,-3491.811822,#DIV/0!,-2453.273394,#DIV/0!,0,#DIV/0!,
-2920.499095,#DIV/0!,55.503,#DIV/0!,-3479.036324,#DIV/0!,-2378.62873,#DIV/0!,0,#DIV/0!,
