Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-178.50053,-141.47523,-177.33319,279.9575,0.0,298.0,Nothing
-163.23453,-131.64925,-162.4719,257.24384,0.0,299.0,Nothing
-147.68959,-122.21481,-147.2347,235.12152,0.0,300.0,Nothing
-132.99167,-112.65726,-132.28955,213.45378,0.0,301.0,Nothing
-119.94389,-102.59894,-118.35654,192.10458,0.0,302.0,Nothing
-108.59271,-92.05186,-105.91408,171.1013,0.0,303.0,Nothing
-98.35618,-81.382095,-94.92,150.54971,0.0,304.0,Nothing
-88.62058,-71.04096,-84.84417,130.5202,0.0,305.0,Nothing
-78.804306,-61.26446,-75.05558,111.099304,0.0,306.0,Nothing
-68.27902,-52.080498,-65.3598,92.431366,0.0,307.0,Nothing
-56.72564,-43.436695,-56.11176,74.63371,0.0,308.0,Nothing
-44.388927,-35.103374,-47.607662,57.726093,0.0,309.0,Nothing
-31.828575,-26.585115,-39.345917,41.65576,0.0,310.0,Nothing
-19.510406,-17.382061,-30.081778,26.345596,0.0,311.0,Nothing
-7.6900945,-7.4017854,-18.72942,11.708275,0.0,312.0,Nothing
3.4888344,2.952343,-5.1757016,-2.3629243,0.0,313.0,Nothing
14.120234,13.136777,9.776701,-15.977691,0.0,314.0,Nothing
24.732492,22.814833,24.978275,-29.181454,0.0,315.0,Nothing
35.777367,31.745602,39.177753,-41.942223,0.0,316.0,Nothing
46.77078,39.53381,51.116005,-54.274857,0.0,317.0,Nothing
56.447983,45.81198,59.9583,-66.32655,0.0,318.0,Nothing
63.910618,50.67863,65.73322,-78.24424,0.0,319.0,Nothing
69.48228,54.815884,69.355705,-90.01578,0.0,320.0,Nothing
74.42246,59.087185,72.131485,-101.55077,0.0,321.0,Nothing
79.80686,63.959274,75.083565,-112.82875,0.0,322.0,Nothing
85.72076,69.33035,78.782555,-123.827034,0.0,323.0,Nothing
91.5557,74.89869,83.63254,-134.40547,0.0,324.0,Nothing
97.13882,80.627914,90.02134,-144.40373,0.0,325.0,Nothing
103.29383,86.71937,98.045364,-153.77493,0.0,326.0,Nothing
110.71785,92.95503,106.94311,-162.55714,0.0,327.0,Nothing
118.554405,98.33523,115.091064,-170.80298,0.0,328.0,Nothing
124.84237,101.80689,121.04579,-178.56552,0.0,329.0,Nothing
128.42334,103.28088,124.58317,-185.85564,0.0,330.0,Nothing
129.92662,103.68835,126.62139,-192.5827,0.0,331.0,Nothing
130.78058,104.05611,128.27545,-198.59837,0.0,332.0,Nothing
131.7391,104.695244,130.0603,-203.79922,0.0,333.0,Nothing
132.4331,105.18402,131.72162,-208.16862,0.0,334.0,Nothing
131.96759,104.86538,132.60474,-211.76654,0.0,335.0,Nothing
129.96013,103.51202,132.41577,-214.69081,0.0,336.0,Nothing
127.012184,101.67268,131.65564,-217.00485,0.0,337.0,Nothing
124.25914,100.266556,131.11603,-218.6909,0.0,338.0,Nothing
122.715034,99.90411,131.07448,-219.6793,0.0,339.0,Nothing
122.8308,100.61388,131.14154,-219.89784,0.0,340.0,Nothing
124.452736,102.03376,130.88898,-219.2987,0.0,341.0,Nothing
127.14389,103.69192,130.39104,-217.9178,0.0,342.0,Nothing
130.23752,105.0349,129.86736,-215.9281,0.0,343.0,Nothing
132.56503,105.363106,129.0031,-213.5577,0.0,344.0,Nothing
132.62585,104.002426,126.99583,-210.95833,0.0,345.0,Nothing
129.44263,100.633064,123.28688,-208.2074,0.0,346.0,Nothing
123.3465,95.52339,118.14035,-205.3614,0.0,347.0,Nothing
115.85162,89.53929,112.478546,-202.41006,0.0,348.0,Nothing
108.66636,83.827354,107.13557,-199.23308,0.0,349.0,Nothing
102.72245,79.23615,102.325226,-195.665,0.0,350.0,Nothing
98.05317,75.910324,97.82469,-191.54813,0.0,351.0,Nothing
94.45251,73.411934,93.50786,-186.71869,0.0,352.0,Nothing
91.810165,71.13682,89.575096,-181.06703,0.0,353.0,Nothing
89.52895,68.59255,86.12909,-174.65788,0.0,354.0,Nothing
86.2662,65.508804,82.61912,-167.70831,0.0,355.0,Nothing
80.88481,61.958843,78.136475,-160.44862,0.0,356.0,Nothing
73.475174,58.380623,72.330444,-153.04965,0.0,357.0,Nothing
65.37745,55.285023,65.79996,-145.57567,0.0,358.0,Nothing
58.50509,52.90992,59.805508,-137.91661,0.0,359.0,Nothing
54.593006,51.254913,55.79334,-129.87547,0.0,360.0,Nothing
54.51477,50.289127,54.583813,-121.414345,0.0,361.0,Nothing
57.731926,49.860718,55.51593,-112.76684,0.0,362.0,Nothing
62.07669,49.450115,56.66998,-104.34111,0.0,363.0,Nothing
64.29781,48.290627,56.208797,-96.6483,0.0,364.0,Nothing
61.842705,45.90504,53.526413,-90.283165,0.0,365.0,Nothing
54.706474,42.437588,49.26232,-85.75416,0.0,366.0,Nothing
45.33951,38.425957,44.549625,-83.227745,0.0,367.0,Nothing
36.812634,34.409485,40.314903,-82.45462,0.0,368.0,Nothing
31.018093,30.740826,36.898064,-82.85472,0.0,369.0,Nothing
27.996445,27.523623,33.94916,-83.569016,0.0,370.0,Nothing
26.409796,24.529018,30.590185,-83.527756,0.0,371.0,Nothing
24.568563,21.220282,25.889133,-81.65546,0.0,372.0,Nothing
21.402191,17.14583,19.606173,-77.14686,0.0,373.0,Nothing
16.95942,12.473688,12.658582,-69.695,0.0,374.0,Nothing
12.2598295,8.042756,6.7185454,-59.570305,0.0,375.0,Nothing
8.561878,4.764008,3.1378243,-47.48414,0.0,376.0,Nothing
6.2637744,2.8137963,1.8959227,-34.348923,0.0,377.0,Nothing
4.346831,1.3251895,1.4576718,-21.075483,0.0,378.0,Nothing
1.1387801,-1.0238059,-0.14686395,-8.347202,0.0,379.0,Nothing
-4.3957996,-5.0359635,-4.0121713,3.617622,0.0,380.0,Nothing
-11.917369,-10.488634,-9.853921,15.042624,0.0,381.0,Nothing
-19.878233,-16.39444,-16.403357,26.255726,0.0,382.0,Nothing
-26.589201,-21.687641,-22.270712,37.42994,0.0,383.0,Nothing
-31.392618,-25.752903,-26.72037,48.59562,0.0,384.0,Nothing
-34.786007,-28.523119,-29.957201,59.67182,0.0,385.0,Nothing
