Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
-231.4453125,-124.51171875,-49.31640625,80.56640625,0,193,6,Shawn
-776.3671875,-766.6015625,-354.00390625,803.22265625,0,194,6,Shawn
307.12890625,-585.9375,-696.77734375,-399.4140625,0,195,6,Shawn
-1000.0,59.5703125,-426.26953125,-1000.0,0,196,6,Shawn
-464.84375,-16.11328125,9.27734375,-166.9921875,0,197,6,Shawn
-894.04296875,-687.01171875,-195.80078125,885.7421875,0,198,6,Shawn
697.75390625,-736.328125,-592.28515625,82.51953125,0,199,6,Shawn
-888.18359375,-113.76953125,-426.26953125,-980.46875,0,200,6,Shawn
-942.87109375,104.98046875,-96.6796875,-664.0625,0,201,6,Shawn
536.1328125,-491.2109375,-146.484375,700.68359375,0,202,6,Shawn
-809.08203125,-810.546875,-578.61328125,335.9375,0,203,6,Shawn
-131.8359375,-255.37109375,-662.59765625,-979.00390625,0,204,6,Shawn
-1000.0,151.85546875,-231.4453125,-926.7578125,0,205,6,Shawn
-57.6171875,-278.80859375,-75.68359375,361.328125,0,206,6,Shawn
-755.37109375,-840.33203125,-440.91796875,700.68359375,0,207,6,Shawn
245.1171875,-458.984375,-683.59375,-655.76171875,0,208,6,Shawn
-1000.0,135.25390625,-297.8515625,-1000.0,0,209,6,Shawn
-237.3046875,-128.90625,37.59765625,152.34375,0,210,6,Shawn
-777.83203125,-819.82421875,-174.8046875,-949.21875,0,211,6,Shawn
386.71875,-681.640625,-618.1640625,-140.625,0,212,6,Shawn
-1000.0,8.30078125,-493.1640625,-1000.0,0,213,6,Shawn
-558.10546875,38.0859375,-55.6640625,-319.82421875,0,214,6,Shawn
-969.7265625,-663.57421875,-182.12890625,977.05078125,0,215,6,Shawn
848.6328125,-791.9921875,-656.73828125,127.44140625,0,216,6,Shawn
-699.21875,-134.765625,-605.95703125,-1000.0,0,217,6,Shawn
-1000.0,138.671875,-122.55859375,-702.1484375,0,218,6,Shawn
370.60546875,-437.98828125,-109.86328125,649.90234375,0,219,6,Shawn
-777.34375,-865.72265625,-553.22265625,567.87109375,0,220,6,Shawn
-45.8984375,-322.75390625,-648.92578125,-834.9609375,0,221,6,Shawn
-1000.0,153.80859375,-129.39453125,-755.859375,0,222,6,Shawn
-155.76171875,-280.2734375,79.58984375,551.26953125,0,223,6,Shawn
-772.4609375,-875.0,-381.8359375,843.75,0,224,6,Shawn
259.27734375,-550.78125,-677.734375,-382.32421875,0,225,6,Shawn
-1000.0,113.28125,-369.140625,-1000.0,0,226,6,Shawn
-262.20703125,-28.80859375,-77.1484375,-154.78515625,0,227,6,Shawn
-789.55078125,-723.6328125,-341.30859375,846.19140625,0,228,6,Shawn
475.5859375,-658.69140625,-701.171875,-174.8046875,0,229,6,Shawn
-1000.0,3.90625,-480.95703125,-1000.0,0,230,6,Shawn
-651.85546875,92.28515625,-93.75,-531.73828125,0,231,6,Shawn
943.359375,-570.3125,-224.609375,814.94140625,0,232,6,Shawn
934.08203125,-845.21484375,-555.17578125,460.9375,0,233,6,Shawn
-573.73046875,-215.33203125,-461.42578125,-894.53125,0,234,6,Shawn
-1000.0,169.921875,-130.859375,-845.21484375,0,235,6,Shawn
227.05078125,-364.74609375,-155.2734375,495.1171875,0,236,6,Shawn
-755.859375,-877.44140625,-487.79296875,769.04296875,0,237,6,Shawn
69.82421875,-420.41015625,-604.98046875,-559.08203125,0,238,6,Shawn
-1000.0,150.390625,-246.09375,-1000.0,0,239,6,Shawn
-201.66015625,-172.36328125,-65.4296875,188.4765625,0,240,6,Shawn
-776.3671875,-846.6796875,-373.53515625,953.125,0,241,6,Shawn
265.13671875,-606.4453125,-648.92578125,-260.7421875,0,242,6,Shawn
-1000.0,82.51953125,-412.109375,-1000.0,0,243,6,Shawn
-315.4296875,16.6015625,-99.12109375,-288.0859375,0,244,6,Shawn
-817.87109375,-692.3828125,-230.95703125,-973.14453125,0,245,6,Shawn
586.42578125,-765.13671875,-570.80078125,158.69140625,0,246,6,Shawn
-1000.0,-87.40234375,-514.16015625,-1000.0,0,247,6,Shawn
-742.1875,124.51171875,-140.13671875,-647.94921875,0,248,6,Shawn
807.12890625,-497.0703125,-136.23046875,751.953125,0,249,6,Shawn
-897.94921875,-832.51953125,-540.52734375,454.58984375,0,250,6,Shawn
-294.921875,-244.140625,-638.18359375,-971.6796875,0,251,6,Shawn
-1000.0,173.33984375,-201.66015625,-833.984375,0,252,6,Shawn
