Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
-765.6767,-726.2354,-735.2434,683.3587,0.0,118.0,Nothing
-1026.725,-982.7857,-994.62256,917.77423,0.0,119.0,Nothing
-1276.6827,-1228.5383,-1243.1255,1142.1992,0.0,120.0,Nothing
-1514.0098,-1461.9109,-1479.1809,1355.1785,0.0,121.0,Nothing
-1740.578,-1684.6984,-1704.5896,1558.3756,0.0,122.0,Nothing
-1957.4128,-1897.9219,-1920.3579,1752.7623,0.0,123.0,Nothing
-2162.7642,-2099.8813,-2124.757,1936.8042,0.0,124.0,Nothing
-2355.2844,-2289.224,-2316.422,2109.2717,0.0,125.0,Nothing
-2535.9688,-2466.8857,-2496.29,2271.0444,0.0,126.0,Nothing
-2705.9194,-2633.963,-2665.4338,2423.1624,0.0,127.0,Nothing
-2864.4875,-2789.9146,-2823.2634,2565.1545,0.0,128.0,Nothing
-3010.6375,-2933.8403,-2968.8542,2696.201,0.0,129.0,Nothing
-3144.534,-3065.9595,-3102.4382,2816.4702,0.0,130.0,Nothing
-3266.8887,-3186.9353,-3224.7031,2926.5176,0.0,131.0,Nothing
-3377.74,-3296.7188,-3335.618,3026.2744,0.0,132.0,Nothing
-3476.5464,-3394.6985,-3434.5935,3115.2148,0.0,133.0,Nothing
-3562.9692,-3480.5032,-3521.284,3193.0598,0.0,134.0,Nothing
-3637.2288,-3554.328,-3595.9023,3260.0361,0.0,135.0,Nothing
-3699.867,-3616.6736,-3658.9626,3316.6194,0.0,136.0,Nothing
-3751.2107,-3667.8293,-3710.7668,3363.0444,0.0,137.0,Nothing
-3791.1155,-3707.6548,-3751.175,3399.1052,0.0,138.0,Nothing
-3819.5022,-3736.1147,-3780.133,3424.6863,0.0,139.0,Nothing
-3836.9382,-3753.8474,-3798.2427,3440.329,0.0,140.0,Nothing
-3844.1387,-3761.6519,-3806.2495,3446.7676,0.0,141.0,Nothing
-3841.1365,-3759.6077,-3804.1792,3444.0825,0.0,142.0,Nothing
-3827.765,-3747.5134,-3791.828,3432.0923,0.0,143.0,Nothing
-3804.8127,-3726.0527,-3769.9531,3411.4612,0.0,144.0,Nothing
-3773.6812,-3696.5125,-3739.9404,3383.4626,0.0,145.0,Nothing
-3734.8801,-3659.3462,-3702.3013,3348.613,0.0,146.0,Nothing
-3688.0176,-3614.1729,-3656.6426,3306.579,0.0,147.0,Nothing
-3633.4065,-3561.3108,-3603.2344,3257.5752,0.0,148.0,Nothing
-3572.349,-3502.0264,-3543.2922,3202.6716,0.0,149.0,Nothing
-3505.4102,-3436.8943,-3477.3562,3142.373,0.0,150.0,Nothing
-3431.8157,-3365.2507,-3404.758,3076.1255,0.0,151.0,Nothing
-3351.2512,-3286.8772,-3325.3264,3003.8032,0.0,152.0,Nothing
-3264.9036,-3202.9285,-3240.288,2926.4956,0.0,153.0,Nothing
-3173.874,-3114.3948,-3150.6646,2845.089,0.0,154.0,Nothing
-3077.91,-3020.951,-3056.1018,2759.229,0.0,155.0,Nothing
-2976.7974,-2922.3574,-2956.3333,2668.6067,0.0,156.0,Nothing
-2871.7048,-2819.7678,-2852.5347,2574.1904,0.0,157.0,Nothing
-2763.8354,-2714.4104,-2745.9753,2477.0962,0.0,158.0,Nothing
-2652.882,-2606.0503,-2636.4297,2377.2014,0.0,159.0,Nothing
-2538.2407,-2494.1313,-2523.314,2274.1152,0.0,160.0,Nothing
-2420.7786,-2379.4915,-2407.445,2168.6592,0.0,161.0,Nothing
-2301.9067,-2263.4734,-2290.181,2062.0388,0.0,162.0,Nothing
-2181.7234,-2146.1267,-2171.593,1954.2714,0.0,163.0,Nothing
-2059.6533,-2026.8416,-2051.0598,1844.8116,0.0,164.0,Nothing
-1936.2858,-1906.1766,-1929.0917,1734.1952,0.0,165.0,Nothing
-1812.975,-1785.4741,-1806.981,1623.6387,0.0,166.0,Nothing
-1690.0071,-1665.0378,-1685.0211,1513.3688,0.0,167.0,Nothing
-1566.7142,-1544.2434,-1562.6361,1402.7761,0.0,168.0,Nothing
-1443.2402,-1423.2832,-1440.0914,1292.0562,0.0,169.0,Nothing
-1320.7059,-1303.3007,-1318.5748,1182.2997,0.0,170.0,Nothing
-1199.5948,-1184.7689,-1198.5642,1073.9492,0.0,171.0,Nothing
-1079.4069,-1067.1506,-1079.5161,966.4865,0.0,172.0,Nothing
-960.1269,-950.37115,-961.3716,859.821,0.0,173.0,Nothing
-842.70465,-835.31903,-845.0485,754.76135,0.0,174.0,Nothing
-727.68005,-722.5113,-731.06445,651.773,0.0,175.0,Nothing
-614.542,-611.4634,-618.88336,550.39246,0.0,176.0,Nothing
-502.97833,-501.91675,-508.18158,450.37265,0.0,177.0,Nothing
-393.6943,-394.63882,-399.6949,352.42957,0.0,178.0,Nothing
-287.37384,-290.36768,-294.162,257.25894,0.0,179.0,Nothing
-183.79927,-188.89223,-191.38467,164.67085,0.0,180.0,Nothing
-82.731445,-89.90068,-91.07915,74.37121,0.0,181.0,Nothing
15.176954,6.0632854,6.171799,-13.147727,0.0,182.0,Nothing
109.14957,98.28541,99.622635,-97.24397,0.0,183.0,Nothing
199.2905,186.85167,189.34132,-178.02562,0.0,184.0,Nothing
286.035,272.13025,275.68732,-255.85025,0.0,185.0,Nothing
369.17245,353.8513,358.39023,-330.45602,0.0,186.0,Nothing
448.21152,431.5146,436.95316,-401.357,0.0,187.0,Nothing
523.26404,505.26254,511.5186,-468.68207,0.0,188.0,Nothing
594.77026,575.55945,582.55035,-532.8773,0.0,189.0,Nothing
662.63245,642.31805,649.97546,-593.8675,0.0,190.0,Nothing
726.34644,705.0486,713.3441,-651.1719,0.0,191.0,Nothing
