Channel 1,Channel 2,Channel 3,Channel 4,Class,Row Number,Session,Subject
-212.890625,-356.4453125,-555.6640625,-680.17578125,0,159,6,Shawn
139.6484375,-85.9375,-971.6796875,-1000.0,0,160,6,Shawn
-402.34375,-343.26171875,-351.5625,153.3203125,0,161,6,Shawn
-965.8203125,-669.43359375,233.3984375,-813.96484375,0,162,6,Shawn
-448.2421875,-461.9140625,-305.17578125,-58.59375,0,163,6,Shawn
-77.63671875,-73.73046875,-875.9765625,-1000.0,0,164,6,Shawn
-393.06640625,-230.95703125,-488.76953125,-171.38671875,0,165,6,Shawn
-704.1015625,-660.64453125,101.5625,-785.15625,0,166,6,Shawn
-578.61328125,-552.734375,-118.65234375,242.67578125,0,167,6,Shawn
-9.765625,-154.78515625,-846.6796875,-1000.0,0,168,6,Shawn
47.8515625,-190.4296875,-805.17578125,-391.11328125,0,169,6,Shawn
-569.82421875,-578.125,-52.24609375,-857.421875,0,170,6,Shawn
-811.03515625,-626.46484375,88.8671875,513.18359375,0,171,6,Shawn
-203.125,-254.39453125,-648.92578125,-1000.0,0,172,6,Shawn
32.71484375,-105.46875,-886.23046875,-810.05859375,0,173,6,Shawn
-501.953125,-445.3125,-198.2421875,702.63671875,0,174,6,Shawn
-913.0859375,-678.22265625,204.1015625,-996.09375,0,175,6,Shawn
-593.75,-349.12109375,-340.8203125,-433.10546875,0,176,6,Shawn
98.6328125,-89.84375,-941.89453125,-1000.0,0,177,6,Shawn
-166.015625,-354.98046875,-484.86328125,42.48046875,0,178,6,Shawn
-820.80078125,-686.03515625,172.36328125,-794.921875,0,179,6,Shawn
-485.3515625,-485.3515625,-248.53515625,53.22265625,0,180,6,Shawn
169.921875,-126.46484375,-968.75,-1000.0,0,181,6,Shawn
-52.734375,-257.8125,-680.17578125,-210.44921875,0,182,6,Shawn
-745.60546875,-631.34765625,94.7265625,-787.109375,0,183,6,Shawn
-639.6484375,-565.4296875,-53.22265625,282.2265625,0,184,6,Shawn
