Channel 1,Channel 2,Channel 3,Channel 4,Timestamp
31.881702,2.6402454,33.183804,2.6614645,1020.0
59.88555,4.255099,52.326813,4.302584,1021.0
-3.830906,4.7936926,58.695297,4.876058,1022.0
-47.70699,6.9318204,86.15321,6.8313203,1023.0
57.921288,7.4862127,93.11978,7.5499277,1024.0
161.81439,5.0226665,61.937096,5.437159,1025.0
28.279835,2.560192,31.831804,2.8454683,1026.0
-143.79665,1.3734701,17.408686,1.1893312,1027.0
-22.254572,-1.7735171,-21.899746,-1.9088187,1028.0
152.42134,-6.349374,-79.40523,-6.075134,1029.0
25.110004,-9.279586,-116.59693,-9.175771,1030.0
-198.06801,-11.47752,-143.80211,-11.847662,1031.0
-136.64265,-15.08436,-187.87468,-15.442248,1032.0
37.90766,-18.533312,-229.81467,-18.553469,1033.0
-18.836384,-19.249811,-238.91512,-19.313171,1034.0
-170.40042,-19.374245,-240.8473,-19.73787,1035.0
-150.46034,-19.763607,-245.88536,-20.208546,1036.0
-31.326803,-17.234241,-214.11786,-17.443905,1037.0
-24.034369,-12.168738,-150.0941,-12.174767,1038.0
-87.02898,-8.608446,-107.226906,-8.774422,1039.0
-68.343124,-5.9291143,-75.00337,-6.16289,1040.0
35.121906,-0.8183117,-10.859639,-0.8999308,1041.0
67.80625,3.1134763,37.90276,3.1269298,1042.0
-21.758493,2.8672915,35.608665,2.8917046,1043.0
-45.417538,2.451856,30.663296,2.3873093,1044.0
19.75302,2.8271317,34.962948,2.8171585,1045.0
19.725565,1.3576806,17.777027,1.4399856,1046.0
-6.6080127,-0.62073845,-7.1814938,-0.6047801,1047.0
5.1957917,-0.124142446,-2.107568,-0.1232932,1048.0
-18.052258,0.7608819,9.463141,0.73815715,1049.0
-69.43665,0.02704056,0.31877553,-0.12089248,1050.0
-3.2046459,1.357147,15.903732,1.2053179,1051.0
97.53169,4.9511724,61.454163,5.084086,1052.0
29.953985,6.0865383,77.31451,6.2706456,1053.0
-68.85332,5.823441,73.755196,5.579293,1054.0
13.762211,7.8868985,98.96287,7.735529,1055.0
144.80516,10.24505,127.577774,10.651141,1056.0
91.22376,10.884649,133.90709,11.200304,1057.0
-32.825333,11.48955,142.15422,11.360267,1058.0
14.560193,13.0450535,163.13408,12.962181,1059.0
144.1103,13.901081,173.85217,14.273605,1060.0
120.900314,12.499702,155.8445,12.939011,1061.0
-3.9737623,11.277488,141.10152,11.301178,1062.0
-5.3879633,11.509121,144.79712,11.475373,1063.0
104.603775,10.04232,125.35365,10.321334,1064.0
113.354454,7.0586977,87.3424,7.407918,1065.0
-1.5187682,6.304479,79.012596,6.436208,1066.0
-42.006104,6.233104,78.552246,6.2339582,1067.0
53.426098,3.8330092,48.02041,4.0745997,1068.0
94.652794,2.4604816,30.155523,2.83113,1069.0
-1.5719043,2.6913962,32.742474,2.7559583,1070.0
-62.53872,1.0489763,12.287101,0.87770885,1071.0
9.752869,-1.1714927,-16.274273,-1.2373022,1072.0
62.369713,-1.159418,-15.917592,-1.0058137,1073.0
-7.8546576,-0.74723375,-9.870837,-0.67245907,1074.0
-74.46982,-3.980106,-51.041073,-4.1377172,1075.0
-29.798605,-7.8091874,-99.27756,-7.9375134,1076.0
23.85827,-7.980124,-101.04522,-7.961429,1077.0
-30.550909,-7.5351906,-94.88512,-7.4854608,1078.0
-97.13699,-7.4112706,-92.96022,-7.6006284,1079.0
-46.700466,-5.977766,-75.63857,-6.241291,1080.0
17.590927,-4.936429,-62.192326,-4.953388,1081.0
-18.320457,-5.795577,-72.263,-5.8865824,1082.0
-62.748795,-6.0778584,-75.564384,-6.3251166,1083.0
-37.034374,-3.8556716,-46.961834,-3.992676,1084.0
0.3133491,-2.0681834,-24.89925,-2.0947886,1085.0
-2.7696896,-2.4401336,-30.138168,-2.4678092,1086.0
-1.2300279,-1.7735214,-21.290878,-1.8425394,1087.0
10.584373,0.84087956,12.0831995,0.82878155,1088.0
-16.895384,0.82942194,12.450719,0.8871314,1089.0
-28.141329,-2.1263604,-24.332253,-2.1154933,1090.0
6.245892,-3.216746,-37.95371,-3.2291257,1091.0
2.9757032,-3.233656,-38.514565,-3.245626,1092.0
-37.56724,-5.045358,-62.350777,-5.1184916,1093.0
-43.90124,-6.0652337,-75.98065,-6.2068796,1094.0
-29.914677,-5.9382463,-74.0549,-6.0381646,1095.0
-45.651623,-7.296408,-90.86432,-7.338984,1096.0
-39.840195,-8.065427,-100.34708,-8.135069,1097.0
-12.35073,-6.454021,-79.2164,-6.4718966,1098.0
-29.057623,-4.7783403,-58.174557,-4.772354,1099.0
-51.713684,-4.3271456,-52.89132,-4.430297,1100.0
-14.656933,-3.3773441,-41.40521,-3.4728518,1101.0
25.327124,-1.2666868,-16.5602,-1.2999364,1102.0
-12.4957485,-1.1422914,-15.597198,-1.2146608,1103.0
-67.33993,-3.217148,-41.169846,-3.3731356,1104.0
-21.633373,-3.1930192,-41.63591,-3.330271,1105.0
61.060314,-2.05731,-27.279024,-1.9285053,1106.0
5.3145814,-3.4777133,-44.095306,-3.2819762,1107.0
-125.91289,-4.803946,-61.23224,-5.0198355,1108.0
-70.94376,-2.897169,-38.122993,-3.273932,1109.0
116.53318,-0.5841138,-9.81274,-0.5470988,1110.0
91.068214,0.095567666,-1.1435188,0.34149542,1111.0
-96.2327,2.1937437,27.39732,2.1527405,1112.0
-76.29192,5.7233706,72.71933,5.572109,1113.0
142.83409,7.2889175,91.18704,7.4702635,1114.0
172.1497,7.8726754,98.6211,8.277664,1115.0
-32.092846,9.613511,120.78086,9.60212,1116.0
-75.13981,11.221543,139.90924,10.874585,1117.0
129.24364,11.379103,141.94852,11.593145,1118.0
201.48335,11.496036,144.56975,12.103421,1119.0
15.300111,12.071752,152.29288,12.226691,1120.0
-73.919075,11.4407,143.86432,11.272776,1121.0
88.32828,10.163873,127.28856,10.380711,1122.0
181.4045,10.664349,134.37509,11.24378,1123.0
41.347843,11.572103,146.53192,11.804015,1124.0
-58.241295,9.577092,120.46344,9.383412,1125.0
40.93109,7.8177047,98.07738,7.848096,1126.0
122.51055,8.962988,113.47435,9.3013735,1127.0
42.578793,8.497348,107.19862,8.632014,1128.0
-29.56529,5.8039927,72.41347,5.67591,1129.0
9.731451,4.8645134,61.14538,4.8563366,1130.0
40.78612,5.156056,65.44615,5.355113,1131.0
10.300138,3.2075706,39.77063,3.2686853,1132.0
-6.275352,0.15137115,1.5277731,0.116587624,1133.0
-4.3835325,-0.66811174,-6.851513,-0.5774853,1134.0
-35.49739,-1.779925,-20.995768,-1.7844684,1135.0
-44.954327,-5.0733447,-63.282307,-5.117279,1136.0
-6.563196,-7.0249257,-88.38529,-7.034261,1137.0
-15.656817,-7.540331,-94.20271,-7.618307,1138.0
-81.763054,-9.100466,-112.5849,-9.271122,1139.0
-89.688896,-11.45443,-142.78186,-11.744604,1140.0
-30.862963,-12.848782,-160.55618,-12.977674,1141.0
-27.536312,-12.7971945,-159.664,-12.825431,1142.0
-86.15482,-13.246692,-165.13084,-13.389545,1143.0
-96.81127,-13.174047,-163.99399,-13.328833,1144.0
-33.88001,-11.367015,-142.32214,-11.53047,1145.0
-6.717022,-10.629747,-133.96883,-10.776615,1146.0
-60.39602,-10.619219,-133.62482,-10.808465,1147.0
-86.40352,-8.8433695,-110.80761,-9.102309,1148.0
-25.786795,-6.6420994,-83.48533,-6.7463593,1149.0
22.93695,-6.2738585,-79.38489,-6.223805,1150.0
-20.902971,-5.509311,-68.92067,-5.5352087,1151.0
-69.67814,-2.7978415,-34.025986,-2.9510043,1152.0
-23.257645,-2.1024196,-26.454868,-2.2208834,1153.0
43.649193,-2.9748473,-38.52983,-2.9259799,1154.0
16.527996,-1.1353462,-14.459036,-1.0509766,1155.0
-49.882698,1.3118802,16.4678,1.205262,1156.0
-19.899675,1.3919957,15.646425,1.1752236,1157.0
68.49117,1.6140697,18.036425,1.5886849,1158.0
53.640537,3.8762,48.15507,4.0403748,1159.0
-36.499664,5.5669165,69.633026,5.5665417,1160.0
-18.025566,5.510721,67.780045,5.392658,1161.0
95.100075,6.169404,75.308914,6.292154,1162.0
90.76936,7.3109603,89.374886,7.522657,1163.0
-34.480175,5.9037256,72.63448,5.942075,1164.0
-42.09165,3.7893152,46.19161,3.7337167,1165.0
77.07631,4.686471,56.852886,4.800629,1166.0
88.229034,5.6305227,69.44199,5.9614325,1167.0
-26.115423,3.9146547,48.747322,4.053435,1168.0
-54.313065,2.8976464,36.430244,2.8155866,1169.0
54.29543,3.9649205,48.63549,4.075625,1170.0
94.177956,4.0494757,48.224857,4.260442,1171.0
-12.913516,2.172022,25.364128,2.1980686,1172.0
-70.18551,1.3510275,16.072756,1.159157,1173.0
9.849146,0.98586154,12.380847,0.92292875,1174.0
53.773064,-2.5057638,-30.949364,-2.258487,1175.0
-14.810836,-5.6925364,-71.031136,-5.6556396,1176.0
-65.321144,-5.405041,-66.82359,-5.602301,1177.0
-39.256256,-5.8517947,-71.737946,-5.8502474,1178.0
-15.302702,-7.012766,-85.99758,-6.8900485,1179.0
-14.381285,-5.3561726,-66.40446,-5.2909036,1180.0
-16.030424,-2.674353,-33.98187,-2.7067256,1181.0
-16.677418,-1.4430045,-17.782635,-1.4922866,1182.0
2.3823695,-0.5233081,-6.367469,-0.5245876,1183.0
14.572973,1.6375881,19.898563,1.5930643,1184.0
5.538705,2.9301915,36.036335,2.866205,1185.0
1.2886975,1.4103948,17.352858,1.3769007,1186.0
2.4439306,0.899425,12.181432,0.88685477,1187.0
8.532649,2.8973289,37.244503,2.8924716,1188.0
19.718727,3.1091924,38.436234,3.0728414,1189.0
21.813513,2.3808076,29.57065,2.424702,1190.0
22.901743,4.6039853,59.012993,4.7438025,1191.0
23.883545,7.0453258,89.40444,7.023925,1192.0
20.46754,6.602933,82.86407,6.5019336,1193.0
24.642729,5.9169135,74.97031,5.8992224,1194.0
35.90153,6.34924,80.66478,6.271035,1195.0
33.344437,5.2953067,67.04154,5.260694,1196.0
8.296549,2.5057695,32.500835,2.5798793,1197.0
-1.3479694,1.9086671,25.028374,1.8595909,1198.0
21.540743,3.5609941,46.236706,3.5509813,1199.0
34.979874,3.4083343,44.906235,3.632243,1200.0
8.9970665,2.5770123,33.47116,2.7692945,1201.0
-24.630636,3.0729842,39.121323,3.049856,1202.0
1.3892434,2.2101915,27.682701,2.1667879,1203.0
46.72812,-0.6268754,-8.646795,-0.5396165,1204.0
9.27117,-2.1298726,-26.530539,-2.1043186,1205.0
-58.832317,-1.2158439,-15.119752,-1.3727105,1206.0
-19.964643,-0.0020453632,-1.0154254,-0.058291063,1207.0
88.567085,1.1086124,12.599311,1.3778359,1208.0
61.05867,3.4760098,41.91279,3.7156472,1209.0
-87.962296,5.452095,66.625824,5.2574224,1210.0
-46.55115,5.2410626,63.436115,5.033515,1211.0
190.96501,5.5094886,65.88124,5.8595533,1212.0
176.29617,5.6995955,69.0626,6.21949,1213.0
-141.43097,2.4771252,30.321205,2.4697502,1214.0
-176.96219,-1.7482407,-21.802496,-2.1056638,1215.0
129.82076,-4.6162353,-57.158875,-4.445538,1216.0
159.80263,-8.136816,-100.40253,-7.63157,1217.0
-165.62436,-13.797857,-170.51247,-13.949656,1218.0
-275.69025,-18.651255,-231.91881,-19.327642,1219.0
-52.68439,-20.203094,-251.93855,-20.53396,1220.0
6.963355,-21.80826,-270.83743,-21.736103,1221.0
-157.20685,-23.443178,-292.19995,-23.741623,1222.0
-201.95235,-20.961226,-261.76373,-21.532373,1223.0
-92.40361,-16.999962,-210.46123,-17.220034,1224.0
-32.0413,-15.060636,-187.13417,-15.144391,1225.0
-68.7376,-12.198304,-153.0672,-12.4524355,1226.0
-81.59779,-6.9496098,-87.46451,-7.2938714,1227.0
-29.735617,-2.960575,-37.20168,-3.1539345,1228.0
17.244146,-1.599989,-19.320139,-1.6191639,1229.0
16.009989,0.9683411,12.785141,0.88883257,1230.0
2.36228,4.044645,50.78619,3.9543905,1231.0
1.3029882,2.9926286,38.428776,2.9886694,1232.0
-8.190555,1.7483356,23.592009,1.7737659,1233.0
10.284398,3.579011,46.00216,3.6566699,1234.0
65.94257,4.3422523,53.95555,4.5142274,1235.0
50.50935,4.063033,49.920708,4.2125397,1236.0
-39.238346,5.4928966,68.97155,5.398293,1237.0
-24.507038,8.091168,101.4629,7.944866,1238.0
116.81795,9.449536,118.48057,9.630202,1239.0
139.32718,9.86024,124.9747,10.22562,1240.0
6.407484,12.153742,154.33917,12.350132,1241.0
-17.544918,14.791653,187.36409,14.865318,1242.0
129.12544,14.987204,188.92078,15.215212,1243.0
183.7817,14.4828615,181.18376,14.802467,1244.0
50.802204,14.823413,185.15794,14.990787,1245.0
-24.033663,13.985673,174.49323,13.9797535,1246.0
90.23043,11.045917,137.74216,11.210188,1247.0
168.4789,9.703504,121.45897,10.184992,1248.0
43.759407,9.925027,123.783646,10.249552,1249.0
-69.96573,7.670884,95.20045,7.5940466,1250.0
34.166344,5.675314,69.834045,5.617797,1251.0
143.2235,6.2085686,75.96179,6.515564,1252.0
46.07896,5.7628922,70.30033,6.0530553,1253.0
-63.545544,3.9423623,47.03954,3.832376,1254.0
1.8018794,3.4483595,40.721947,3.3375788,1255.0
87.29871,3.74336,45.091423,3.9422345,1256.0
28.983042,1.4514029,15.900987,1.5950747,1257.0
-57.34659,-1.678397,-24.343615,-1.9132038,1258.0
-31.81992,-2.350258,-31.81076,-2.6471555,1259.0
22.714348,-3.383084,-44.152855,-3.4197452,1260.0
-7.9335318,-6.0636005,-77.70998,-6.0643144,1261.0
-74.90069,-7.4805174,-94.67427,-7.6259136,1262.0
-74.16858,-7.965909,-101.10348,-8.182604,1263.0
-21.373947,-9.877366,-124.47586,-9.93618,1264.0
-19.866064,-10.786367,-135.30658,-10.770804,1265.0
-72.4918,-8.421407,-106.776764,-8.638594,1266.0
-80.00964,-6.297683,-80.048225,-6.4801807,1267.0
-26.139267,-6.9569902,-87.7476,-6.8923993,1268.0
-6.2835455,-7.3008432,-91.63645,-7.2158313,1269.0
-35.28736,-4.979045,-62.62171,-5.016326,1270.0
-51.776073,-3.8691053,-48.94941,-3.9257915,1271.0
-28.925528,-4.374105,-53.749462,-4.2688403,1272.0
-0.90317154,-2.117803,-24.636524,-1.9692376,1273.0
11.5136595,0.67129135,8.984288,0.71396285,1274.0
25.250381,0.8331749,10.144573,0.7755461,1275.0
3.8797278,0.1065377,2.1968944,0.08193319,1276.0
-37.909836,0.11461551,3.7414162,0.14870018,1277.0
-10.282134,-0.21115783,-0.70281434,-0.3171293,1278.0
32.42971,-2.0449781,-24.019571,-2.1719515,1279.0
-0.3292443,-2.9850364,-34.44198,-3.0082393,1280.0
-57.304558,-2.6013174,-28.979692,-2.6702232,1281.0
-48.58441,-3.909318,-46.556988,-4.0404773,1282.0
-0.47001448,-5.5325117,-67.21622,-5.585069,1283.0
-4.9567394,-4.7649503,-56.462727,-4.754766,1284.0
-49.513584,-4.0024486,-46.71343,-4.075181,1285.0
-52.382713,-5.1526685,-62.22301,-5.3226852,1286.0
-13.820396,-4.975856,-60.552002,-5.176257,1287.0
-3.2195277,-2.6936243,-31.867655,-2.849342,1288.0
-25.210114,-2.30861,-27.095549,-2.3567698,1289.0
-25.857525,-2.9572167,-35.447586,-2.93455,1290.0
0.322192,-1.0097936,-12.086608,-0.9803186,1291.0
10.245369,1.360456,16.945578,1.4089738,1292.0
2.873794,1.2230024,15.08197,1.2256182,1293.0
6.7507257,1.1597743,14.207963,1.1056216,1294.0
18.234657,3.041289,37.72423,3.0517657,1295.0
11.276341,3.5676491,42.992157,3.580769,1296.0
13.688659,2.803198,33.419403,2.7665296,1297.0
33.42849,3.6549258,44.802063,3.6366677,1298.0
22.37191,4.044742,48.416283,4.059706,1299.0
-5.7761827,2.860221,33.137245,2.863038,1300.0
16.01267,2.795046,31.863268,2.804772,1301.0
53.029625,4.034149,46.715065,4.1377935,1302.0
21.617393,3.3698418,39.549618,3.5297534,1303.0
-31.766474,1.0843537,11.548885,1.1954583,1304.0
2.5626643,0.98944795,9.798511,1.0568956,1305.0
66.75592,2.0574403,22.497942,2.1733553,1306.0
26.828882,1.5221025,15.731007,1.6075532,1307.0
-51.511692,0.7139668,6.800425,0.6597807,1308.0
-16.060247,1.6759775,19.371197,1.6610608,1309.0
74.08069,2.8946743,34.28559,3.0469697,1310.0
49.4049,2.1226785,25.191807,2.2509115,1311.0
-39.2651,1.9512709,24.289564,1.9225935,1312.0
-21.615252,3.7181695,46.826656,3.701858,1313.0
66.514656,3.6772685,45.220318,3.7348351,1314.0
66.197075,2.3515196,28.92272,2.4173362,1315.0
-13.970587,3.1852505,40.86569,3.2103646,1316.0
-32.90805,3.9921355,50.563717,3.9452329,1317.0
40.211163,2.5382874,32.456093,2.5890875,1318.0
71.66748,1.5903643,21.578382,1.7251964,1319.0
9.017095,3.0366743,39.77537,3.1358728,1320.0
-30.897345,3.854559,50.305676,3.9236448,1321.0
17.503475,2.2436366,30.242504,2.2917001,1322.0
56.13136,2.2142098,30.249945,2.2902894,1323.0
18.390635,3.2355082,43.697784,3.3015277,1324.0
-21.00045,1.629127,22.488293,1.6307912,1325.0
0.09976954,0.60873705,8.753035,0.54049647,1326.0
23.183477,1.420007,19.21877,1.3696573,1327.0
-0.8233441,0.089501776,1.960436,0.1238733,1328.0
-29.101418,-2.8844874,-35.453094,-2.920094,1329.0
-18.779549,-3.1608875,-38.358475,-3.228396,1330.0
-4.901465,-1.8199027,-22.136875,-1.8708637,1331.0
-18.020905,-3.0336668,-37.591484,-3.1484149,1332.0
-23.146173,-4.5308614,-55.676086,-4.5993414,1333.0
-15.450504,-3.4612637,-42.64614,-3.572345,1334.0
-24.909885,-2.4758794,-30.842333,-2.6535218,1335.0
-31.45679,-3.5175185,-43.572903,-3.6477573,1336.0
-10.06162,-4.4636993,-55.394028,-4.595839,1337.0
-7.237397,-4.569065,-56.326992,-4.6392326,1338.0
-43.423763,-7.1183395,-88.61666,-7.147874,1339.0
-64.18111,-10.338229,-130.35422,-10.428361,1340.0
-87.34962,-10.613381,-133.91158,-10.771815,1341.0
-105.83297,-10.713928,-135.41992,-10.898071,1342.0
-35.706917,-11.926415,-152.11081,-11.9910555,1343.0
6.6280365,-11.627394,-149.78618,-11.552509,1344.0
-97.178314,-9.084999,-118.579704,-9.139486,1345.0
-162.51855,-7.704431,-102.49221,-8.024473,1346.0
-6.5291114,-8.010107,-108.6165,-8.1712055,1347.0
117.41566,-6.076641,-84.63199,-5.848001,1348.0
-55.72836,-3.7760706,-54.32442,-3.6571841,1349.0
-207.93913,-4.085317,-58.198433,-4.32888,1350.0
9.972518,-4.3975344,-64.43783,-4.5063844,1351.0
225.9689,-2.8600063,-45.852436,-2.4181333,1352.0
-0.6869375,-1.9112281,-30.426529,-1.5660756,1353.0
-268.95554,-3.2405975,-44.696278,-3.708943,1354.0
-17.866724,-3.1384404,-43.576454,-3.4572532,1355.0
327.61438,-1.2140603,-18.682844,-0.6158491,1356.0
106.428154,-1.6426057,-21.342916,-1.3278495,1357.0
-264.9895,-2.275523,-25.078709,-3.1491737,1358.0
-62.923573,0.7455987,15.435636,0.10367077,1359.0
371.92957,5.292105,72.92921,6.1861687,1360.0
255.37448,8.617036,116.8356,9.363564,1361.0
-96.664536,13.320967,178.22748,12.009513,1362.0
-6.244705,20.647367,270.1536,19.234314,1363.0
292.40353,26.28256,341.71527,27.403986,1364.0
270.08725,30.244696,392.57037,31.697287,1365.0
30.809834,35.661816,460.89886,35.241844,1366.0
24.17428,40.123173,518.02167,39.703083,1367.0
177.37706,40.60328,523.98706,41.605408,1368.0
171.55971,39.543926,509.0459,40.85347,1369.0
53.14517,39.348957,504.44894,39.48292,1370.0
19.969591,37.011658,473.86127,36.818897,1371.0
53.313744,30.947254,397.8522,31.660866,1372.0
34.485386,24.967197,321.16373,25.798811,1373.0
21.99134,19.61694,250.89647,20.397875,1374.0
42.427494,12.082283,153.65605,13.288894,1375.0
-34.83921,2.8963017,37.172985,3.278674,1376.0
-130.88493,-5.840657,-72.86755,-6.453049,1377.0
-77.52122,-15.192861,-192.94829,-15.206465,1378.0
-7.3410673,-27.205717,-345.58606,-26.687855,1379.0
-98.71515,-37.67401,-476.36142,-37.726425,1380.0
-227.7003,-43.26817,-547.00635,-44.176266,1381.0
-176.78989,-46.453724,-588.19434,-47.444435,1382.0
-63.1854,-46.433987,-590.2047,-47.408653,1383.0
-103.54846,-42.70723,-544.32916,-43.653984,1384.0
-202.32202,-38.72224,-492.69373,-39.0474,1385.0
-164.69202,-36.758842,-468.9424,-37.313137,1386.0
-21.3802,-34.64918,-443.64093,-35.456783,1387.0
-19.86682,-29.592033,-378.08508,-29.874443,1388.0
-158.8425,-24.3038,-310.4289,-24.456343,1389.0
-141.61475,-18.132189,-233.3987,-18.40269,1390.0
35.12322,-8.243625,-108.722626,-8.459668,1391.0
71.76833,0.902778,6.5711517,0.8608827,1392.0
-78.66628,6.649202,79.507126,6.5253625,1393.0
-104.56836,11.974376,148.18715,11.823804,1394.0
125.4343,18.383533,227.52655,19.384464,1395.0
230.75095,21.918333,270.23874,23.742613,1396.0
-23.21304,21.525633,267.8033,21.519726,1397.0
-148.07742,22.14559,276.87503,20.921389,1398.0
163.95291,22.114223,273.39737,22.555908,1399.0
368.62857,18.43239,225.03604,19.993198,1400.0
27.285742,13.938674,171.19043,14.082628,1401.0
-266.9747,10.441762,130.30748,8.842032,1402.0
59.52522,6.714624,81.497025,6.2742343,1403.0
383.01297,1.1867148,10.392708,2.6130552,1404.0
62.650143,-3.5563018,-46.38911,-3.2286005,1405.0
-345.52304,-6.15904,-77.65371,-7.728085,1406.0
-108.661446,-10.105933,-128.39081,-10.978254,1407.0
289.9832,-13.870365,-175.22267,-12.8172035,1408.0
87.14354,-13.883959,-174.37999,-13.331403,1409.0
-332.58002,-12.984247,-163.65977,-14.317233,1410.0
-210.30385,-14.610031,-183.65028,-15.743219,1411.0
189.59128,-16.44404,-204.6725,-15.954876,1412.0
111.64663,-16.499254,-204.5721,-15.895052,1413.0
-269.56635,-18.085854,-225.00621,-18.84684,1414.0
-260.1335,-20.37053,-253.46036,-21.420464,1415.0
6.5309057,-19.623997,-241.64212,-19.5824,1416.0
3.6919053,-17.959988,-218.78407,-17.592932,1417.0
-143.62625,-16.830801,-206.33725,-17.163313,1418.0
-134.8842,-13.810501,-168.63689,-14.2408695,1419.0
-52.46818,-8.329369,-97.32075,-8.297648,1420.0
-41.51967,-3.5315397,-37.272186,-3.4350197,1421.0
-7.935546,0.19147915,8.543807,0.19161844,1422.0
50.91493,5.7377515,78.04985,5.8013916,1423.0
21.760832,11.789899,152.79152,11.9094095,1424.0
5.642267,17.039103,217.62645,17.204752,1425.0
95.82625,22.76347,288.5183,23.105558,1426.0
165.70557,28.51348,358.6104,28.91637,1427.0
138.68118,31.729008,397.78174,32.071003,1428.0
131.52031,31.94735,400.51627,32.32305,1429.0
150.75595,33.447727,417.8997,33.817276,1430.0
135.3842,35.647186,444.4217,36.05899,1431.0
150.19345,33.40979,416.37946,33.882458,1432.0
207.15009,29.161917,362.08984,29.623558,1433.0
166.53671,26.91087,333.55835,27.399036,1434.0
25.44554,23.954863,296.79416,24.301605,1435.0
34.26755,18.038687,222.26314,18.222467,1436.0
165.23143,12.095716,147.6868,12.350431,1437.0
121.386154,7.9697785,95.78029,8.222155,1438.0
-74.577034,2.274353,24.488752,2.3905756,1439.0
-110.97839,-5.047642,-66.195724,-5.1165023,1440.0
1.0625455,-10.708084,-136.58704,-10.898599,1441.0
-24.915983,-16.707132,-212.04971,-16.88736,1442.0
-136.63257,-23.955069,-302.2594,-24.064413,1443.0
-160.10464,-29.504618,-370.4639,-29.680971,1444.0
-208.59607,-32.381367,-405.1911,-32.97217,1445.0
-273.04147,-34.21453,-427.72864,-35.057644,1446.0
-121.350296,-35.178,-440.80542,-35.55824,1447.0
9.089331,-31.481667,-394.7898,-31.344046,1448.0
-169.46469,-24.061724,-301.22992,-24.362896,1449.0
-288.72662,-17.839254,-223.35141,-18.71003,1450.0
-30.633009,-11.250955,-142.28452,-11.548023,1451.0
190.23486,-2.2071142,-29.27707,-1.7160063,1452.0
40.24784,5.6127768,70.34384,5.8885956,1453.0
-80.90577,10.092699,126.11778,9.883488,1454.0
65.738625,14.584695,180.71754,14.632926,1455.0
197.7286,19.959389,247.20668,20.388826,1456.0
154.20451,22.314795,277.4651,22.735779,1457.0
112.98071,22.331263,279.00156,22.568586,1458.0
132.32146,22.886751,286.61032,23.090336,1459.0
89.63401,22.04372,276.69537,22.432314,1460.0
82.55462,17.9899,224.77019,18.226042,1461.0
157.41129,14.053599,174.67473,14.108334,1462.0
132.99095,12.686337,159.31497,12.831519,1463.0
-24.020388,9.286575,118.43999,9.3921585,1464.0
-59.70793,2.8093843,37.973778,2.716063,1465.0
78.162415,-1.64936,-17.7625,-1.7771373,1466.0
73.107666,-4.755043,-55.93297,-4.723904,1467.0
-110.25038,-9.98393,-121.59623,-10.038876,1468.0
-167.67223,-15.684635,-193.87354,-15.960357,1469.0
-73.931145,-18.268307,-225.15546,-18.507608,1470.0
-69.97311,-19.586473,-241.26723,-19.755026,1471.0
-138.25969,-22.69287,-281.57956,-22.939987,1472.0
-139.1719,-23.562613,-292.57397,-23.85104,1473.0
-138.78802,-21.411583,-264.22015,-21.73441,1474.0
-172.93091,-20.664705,-254.7647,-21.046654,1475.0
-107.49511,-20.103884,-249.50073,-20.367083,1476.0
-13.334614,-17.024946,-211.98633,-17.061829,1477.0
-85.46377,-12.907829,-160.0901,-13.011253,1478.0
-187.95135,-10.528667,-129.58109,-10.949998,1479.0
-63.053913,-7.6479816,-94.160545,-7.908132,1480.0
120.20456,-2.126701,-26.598188,-1.8653277,1481.0
46.370865,2.2925708,28.803265,2.505459,1482.0
-89.06338,6.019093,76.48016,5.86554,1483.0
14.899257,11.089186,139.6371,11.044994,1484.0
178.71735,15.177806,189.45587,15.505892,1485.0
143.93526,17.016031,212.45259,17.435688,1486.0
37.679962,17.752607,221.70992,17.873909,1487.0
65.9434,18.618258,231.8763,18.583494,1488.0
146.67719,17.634611,220.45593,17.957409,1489.0
125.03709,14.241411,178.37073,14.675721,1490.0
27.373432,12.044234,149.89572,12.123019,1491.0
4.1176877,10.630847,132.0873,10.565863,1492.0
87.10962,7.3799224,91.993744,7.474268,1493.0
102.12112,4.358107,54.24306,4.534229,1494.0
-17.453794,3.76976,45.75994,3.6853023,1495.0
-80.432365,2.5997548,30.868958,2.3225539,1496.0
37.5436,-0.5480405,-6.9519205,-0.48062137,1497.0
109.61527,-1.8938826,-23.82256,-1.538676,1498.0
-36.57321,-1.5111011,-20.625984,-1.4439104,1499.0
-144.58946,-1.9416038,-26.436152,-2.1772485,1500.0
5.728598,-2.2332048,-30.667353,-2.3056657,1501.0
134.85316,-1.295944,-19.241802,-1.0489984,1502.0
-3.8173969,-0.3827705,-6.995135,-0.19675024,1503.0
-139.66368,-1.2577004,-18.043262,-1.4692918,1504.0
-18.339634,-1.5943896,-22.642553,-1.7156693,1505.0
129.5243,0.17580338,-0.4604241,0.5363696,1506.0
21.501673,-0.45780486,-8.502538,-0.22332656,1507.0
-139.77637,-2.69386,-35.89475,-2.9346662,1508.0
-47.968357,-1.6786232,-23.08764,-1.8886042,1509.0
115.889244,-0.79242444,-12.98876,-0.6536762,1510.0
37.476902,-3.5353072,-46.53079,-3.3934157,1511.0
-144.72827,-5.32255,-67.43667,-5.557887,1512.0
-93.446724,-3.632262,-45.47267,-3.887221,1513.0
103.36222,-2.9839864,-36.57285,-2.7621453,1514.0
78.01223,-4.099292,-51.009506,-3.8091812,1515.0
-116.15715,-2.9972537,-37.363785,-3.2107766,1516.0
-114.26275,-0.42277977,-4.655266,-0.88080496,1517.0
