Channel 1,Channel 2,Channel 3,Channel 4,Class,Timestamp,Class Description
430.07153,858.63617,421.6496,-339.46555,0.0,191.0,Nothing
467.00116,973.05646,456.56473,-367.11703,0.0,192.0,Nothing
501.79343,1085.4548,489.27335,-392.93793,0.0,193.0,Nothing
534.52,1196.5242,519.81744,-416.978,0.0,194.0,Nothing
564.99,1305.7483,548.0128,-439.10867,0.0,195.0,Nothing
593.1396,1413.1705,573.79565,-459.31247,0.0,196.0,Nothing
619.1222,1519.532,597.3114,-477.75137,0.0,197.0,Nothing
642.99207,1624.8933,618.6196,-494.5162,0.0,198.0,Nothing
664.5883,1728.0094,637.58673,-509.5285,0.0,199.0,Nothing
683.7802,1826.5894,654.14575,-522.7355,0.0,200.0,Nothing
700.58795,1917.495,668.43353,-534.21344,0.0,201.0,Nothing
715.0041,1997.4066,680.57764,-544.0189,0.0,202.0,Nothing
726.90186,2064.1184,690.5399,-552.09656,0.0,203.0,Nothing
736.2112,2117.1917,698.2723,-558.4094,0.0,204.0,Nothing
743.04645,2157.3987,703.8728,-563.0427,0.0,205.0,Nothing
747.5726,2185.7754,707.4791,-566.103,0.0,206.0,Nothing
749.8572,2203.2446,709.13055,-567.6113,0.0,207.0,Nothing
749.94775,2211.077,708.8362,-567.5757,0.0,208.0,Nothing
747.9957,2211.1821,706.6871,-566.09326,0.0,209.0,Nothing
744.1803,2205.185,702.80444,-563.2896,0.0,210.0,Nothing
738.5587,2193.2466,697.23846,-559.2093,0.0,211.0,Nothing
731.0927,2174.1406,690.00397,-553.83704,0.0,212.0,Nothing
721.78625,2146.236,681.1796,-547.1882,0.0,213.0,Nothing
710.7204,2108.3726,670.90106,-539.3185,0.0,214.0,Nothing
697.9977,2060.5361,659.2761,-530.2789,0.0,215.0,Nothing
683.7487,2004.4456,646.37146,-520.1169,0.0,216.0,Nothing
668.18896,1943.49,632.2762,-508.90952,0.0,217.0,Nothing
651.6084,1881.7933,617.126,-496.752,0.0,218.0,Nothing
634.3004,1823.3851,601.05707,-483.72037,0.0,219.0,Nothing
616.5069,1771.982,584.1647,-469.87552,0.0,220.0,Nothing
598.3711,1730.1655,566.5019,-455.30234,0.0,221.0,Nothing
579.8776,1697.65,548.091,-440.11868,0.0,222.0,Nothing
560.8529,1670.5874,528.93317,-424.44196,0.0,223.0,Nothing
541.0541,1642.8479,509.02548,-408.34805,0.0,224.0,Nothing
520.2846,1608.198,488.39005,-391.85458,0.0,225.0,Nothing
498.49463,1562.7058,467.09708,-374.94598,0.0,226.0,Nothing
475.83365,1506.5726,445.26837,-357.62613,0.0,227.0,Nothing
452.59204,1443.6266,423.04944,-339.9428,0.0,228.0,Nothing
429.04684,1378.4731,400.55737,-321.962,0.0,229.0,Nothing
405.34766,1313.8358,377.85495,-303.74332,0.0,230.0,Nothing
381.5276,1249.9062,354.98102,-285.35043,0.0,231.0,Nothing
357.57416,1185.3894,331.9865,-266.86032,0.0,232.0,Nothing
333.48016,1119.189,308.9235,-248.34482,0.0,233.0,Nothing
309.2736,1051.5193,285.82605,-229.85756,0.0,234.0,Nothing
285.04022,983.6077,262.7352,-211.44788,0.0,235.0,Nothing
260.90753,916.506,239.72925,-193.16862,0.0,236.0,Nothing
236.9847,850.32947,216.90329,-175.05289,0.0,237.0,Nothing
213.32784,784.55743,194.32788,-157.09976,0.0,238.0,Nothing
189.9721,718.82367,172.0519,-139.31015,0.0,239.0,Nothing
166.96921,653.24634,150.13086,-121.73164,0.0,240.0,Nothing
144.36145,588.03296,128.61638,-104.44429,0.0,241.0,Nothing
122.13548,522.8718,107.52374,-87.5067,0.0,242.0,Nothing
100.24943,456.91782,86.85121,-70.940414,0.0,243.0,Nothing
78.721825,389.79245,66.631485,-54.764565,0.0,244.0,Nothing
57.66287,322.61172,46.9281,-39.01152,0.0,245.0,Nothing
37.200733,257.49426,27.782944,-23.701555,0.0,246.0,Nothing
17.408236,196.03404,9.206464,-8.841509,0.0,247.0,Nothing
-1.6922631,138.39061,-8.780622,5.5380526,0.0,248.0,Nothing
-20.118626,83.09832,-26.139868,19.384386,0.0,249.0,Nothing
-37.951878,27.332607,-42.856834,32.678535,0.0,250.0,Nothing
-55.29838,-31.730526,-58.94742,45.452103,0.0,251.0,Nothing
-72.18905,-95.180664,-74.40834,57.728184,0.0,252.0,Nothing
-88.56166,-162.26302,-89.19591,69.48035,0.0,253.0,Nothing
-104.3464,-231.68712,-103.266785,80.67118,0.0,254.0,Nothing
-119.50546,-302.28696,-116.606735,91.29577,0.0,255.0,Nothing
-133.98395,-372.6006,-129.20363,101.35879,0.0,256.0,Nothing
-147.68817,-440.67575,-141.02661,110.83809,0.0,257.0,Nothing
-160.5349,-504.59808,-152.05634,119.702484,0.0,258.0,Nothing
-172.4813,-562.936,-162.30995,127.94591,0.0,259.0,Nothing
