Channel 1,Channel 2,Channel 3,Channel 4,Timestamp
-0.49289846,-28.468714,508.7108,-39.09246,603.0
-0.16907133,-48.415043,472.9847,-9.425764,604.0
0.5033646,-27.003092,415.04254,46.07959,605.0
0.22554602,-5.886322,353.855,9.218964,606.0
-0.72592556,-36.70393,289.97095,-108.40321,607.0
-0.50680476,-43.7941,236.73195,-77.00241,608.0
0.6322976,-11.502297,197.4544,97.11428,609.0
0.46030173,6.1273913,157.93964,57.49192,610.0
-0.6858379,13.818097,139.76251,-161.25371,611.0
-0.575534,27.166695,146.82832,-130.83647,612.0
0.61984724,26.315659,138.25983,138.63892,613.0
0.6826767,-7.0375495,122.61801,144.83226,614.0
-0.47748733,-36.21183,112.079025,-116.17236,615.0
-0.60685223,-15.271541,98.43796,-122.43937,616.0
0.36990267,-5.7064962,72.8252,136.9434,617.0
0.46685523,-33.063477,15.802302,179.66264,618.0
-0.35738608,-18.92516,-28.477259,-82.04014,619.0
-0.47694385,5.521793,-44.83561,-161.69948,620.0
0.2995101,-33.57949,-86.43601,101.10777,621.0
0.5686894,-80.554054,-142.20866,205.44392,622.0
-0.21246234,-66.99544,-200.6892,-111.086685,623.0
-0.6959604,-21.985817,-258.5299,-326.8354,624.0
0.080636084,12.413362,-257.63165,9.866213,625.0
0.7064508,30.667084,-192.90512,319.0812,626.0
0.10339749,43.544773,-112.70073,38.036274,627.0
-0.2225887,36.906933,-46.690266,-203.03722,628.0
0.32228947,-9.967771,-24.879074,56.421673,629.0
0.44183046,-17.486094,-37.080086,285.00146,630.0
-0.0031334832,28.563488,-44.758778,100.311516,631.0
-0.17627189,35.63026,-43.90062,-140.64209,632.0
0.102527514,34.883957,-35.769688,-12.367606,633.0
0.1514676,58.35533,-20.471739,220.13043,634.0
-0.07708427,57.7444,-14.300987,120.55223,635.0
-0.082671285,17.09846,-48.295067,-105.8211,636.0
-0.080468774,-3.8720467,-86.27473,-68.47234,637.0
-0.122527435,20.347284,-85.50163,123.54529,638.0
-0.08718566,6.841867,-100.85438,78.98808,639.0
-0.032177046,-9.929771,-113.80107,-147.09459,640.0
0.031153172,18.628387,-82.74074,-128.41359,641.0
-0.12082845,25.051365,-45.730167,75.33387,642.0
-0.18641013,5.8752904,-17.934574,94.17498,643.0
0.1521818,-4.414855,5.072191,-33.741425,644.0
0.33487928,10.492873,22.581306,-42.260723,645.0
-0.025368387,1.9303346,3.59297,33.19846,646.0
-0.33726045,-49.527077,-43.59144,12.888344,647.0
-0.08294077,-70.75018,-80.73146,-104.21465,648.0
0.116361834,-55.291687,-124.863525,-177.00453,649.0
-0.2959565,-45.20077,-171.78468,-83.59635,650.0
-0.72206515,-37.029194,-196.06186,-1.801545,651.0
-0.46899906,-5.147702,-189.59035,-195.52348,652.0
-0.00019106669,3.4894974,-175.62125,-354.57666,653.0
-0.31252933,-9.744766,-150.02309,-138.93782,654.0
-0.8136068,18.46351,-83.291565,88.2611,655.0
-0.18804033,34.61148,-24.53181,-47.697773,656.0
0.6161119,11.418578,6.68343,-227.18716,657.0
0.25435662,-2.1136239,41.476032,-62.64807,658.0
-0.6510727,13.853193,79.895134,145.94925,659.0
-0.3784031,26.553543,114.12506,70.96617,660.0
0.9696319,28.90638,146.8028,-58.870594,661.0
0.9803697,30.835453,173.75545,25.800407,662.0
-0.4511262,10.437866,173.19028,143.35063,663.0
-0.5754112,9.042913,175.45001,109.75042,664.0
1.0496386,1.1470381,183.37811,56.136044,665.0
1.3505085,-8.5789175,177.80342,83.32611,666.0
-0.45959324,13.991022,179.15817,94.44848,667.0
-1.0859195,-1.642411,160.6296,44.925137,668.0
0.77260554,10.439439,153.79593,110.90614,669.0
1.6115378,30.882504,163.74228,193.43344,670.0
-0.1125061,-13.621127,124.49194,55.37219,671.0
-0.9218472,-16.885496,98.32762,-43.620884,672.0
0.54048586,8.386981,118.39106,139.31805,673.0
1.4416078,15.819141,131.44995,287.56006,674.0
0.22724642,8.823529,130.10463,125.07287,675.0
-0.71386194,-8.807038,133.17876,-18.382776,676.0
0.28935778,15.109104,159.32782,202.13965,677.0
1.0756136,7.908262,173.13356,417.35834,678.0
0.28090245,-53.066013,153.89197,223.47406,679.0
-0.53469515,-43.95002,136.4622,-15.254299,680.0
-0.13340609,-12.18346,117.318924,138.03496,681.0
0.46874276,-28.757622,76.8033,356.87183,682.0
0.06291418,-28.308527,25.086998,158.77727,683.0
-0.55284613,-11.842472,-27.806843,-177.8814,684.0
-0.43175173,-10.133438,-98.42576,-133.03516,685.0
-0.13559937,-18.122744,-176.98912,88.02918,686.0
-0.2505932,-9.052425,-227.33391,-51.782562,687.0
-0.6101062,14.075229,-266.04214,-415.2682,688.0
-0.68883985,4.0477343,-313.7644,-423.1314,689.0
-0.32854068,-8.452336,-346.13962,-133.34752,690.0
-0.24782854,13.6898365,-340.4572,-138.53844,691.0
-0.60489535,34.541367,-309.03705,-441.32404,692.0
-0.60041195,13.126545,-283.72226,-454.80246,693.0
-0.18836509,-17.148777,-253.62517,-106.464195,694.0
-0.1341869,2.4542732,-203.10896,11.038708,695.0
-0.364794,18.306372,-147.25832,-244.22646,696.0
-0.24393658,-13.84673,-100.07332,-306.6149,697.0
0.026618477,-21.974817,-78.2432,-6.3696957,698.0
0.0066274814,-6.60585,-72.58725,130.76198,699.0
-0.1516659,-17.035223,-64.59249,-120.86266,700.0
-0.15898429,-18.097918,-53.58979,-274.8738,701.0
-0.01511972,-15.972669,-50.094772,-48.07334,702.0
0.04649963,-20.943169,-54.83354,125.96579,703.0
-0.006049803,-9.715646,-38.992554,-54.274033,704.0
0.05127933,7.8980336,-4.258382,-216.78455,705.0
0.12624238,23.154295,21.272049,-31.538887,706.0
0.066945456,11.217928,42.359436,193.69518,707.0
0.07009552,4.1840067,78.36753,102.596664,708.0
0.19461355,41.558044,126.10638,-54.705227,709.0
0.2772487,60.413773,162.79716,77.71537,710.0
0.20611656,27.108511,177.64304,296.11923,711.0
0.19470733,9.81682,189.14154,244.31624,712.0
0.38815868,26.254913,199.2899,61.017986,713.0
0.37795678,7.276695,182.01845,82.35356,714.0
0.1222755,-10.432421,159.14343,243.07802,715.0
0.04358227,9.407745,146.26143,218.35458,716.0
0.16202042,3.0580692,105.35222,9.59922,717.0
0.19203989,-12.7439165,56.77302,-45.6938,718.0
0.029358849,0.72576016,44.49515,97.3102,719.0
-0.09194225,23.564764,43.020298,121.854996,720.0
0.043565564,18.008781,24.065575,-31.229984,721.0
0.19118315,-7.7051115,22.622643,-67.43849,722.0
0.09951759,-9.360336,66.855576,95.67757,723.0
-0.024538893,-7.828051,110.10537,186.17812,724.0
0.085410714,-25.870518,120.29804,99.39369,725.0
0.290537,-28.157885,139.08499,69.24242,726.0
0.12939423,-2.7195327,172.63931,185.90909,727.0
-0.20692545,-1.8868525,165.63666,232.28044,728.0
0.00098986,-24.710836,126.288124,127.85446,729.0
0.35617796,-5.30883,89.598495,40.360233,730.0
0.0696021,20.791666,37.41022,39.65407,731.0
-0.3805656,-17.534397,-39.53199,11.551945,732.0
-0.24720852,-34.298786,-98.002014,-85.79611,733.0
0.15103006,9.561253,-116.00433,-149.96072,734.0
0.058706686,3.1488307,-153.3974,-159.30806,735.0
-0.37925768,-9.783727,-208.75424,-172.96501,736.0
-0.35114473,20.661333,-223.23615,-206.98758,737.0
0.049950827,18.172234,-217.09918,-237.74643,738.0
0.02859526,-3.0306015,-211.60445,-219.48135,739.0
-0.3286416,-12.487823,-194.61739,-170.3636,740.0
-0.32445925,2.9979866,-157.49535,-141.2662,741.0
0.004201941,25.239212,-106.257095,-115.77117,742.0
0.09265533,10.351444,-62.168697,-67.34444,743.0
-0.09122419,18.7823,-6.068998,6.855547,744.0
-0.17020388,41.0144,48.59244,58.698452,745.0
0.03754275,-19.114117,36.45016,33.893543,746.0
0.20406121,-78.09516,0.44716293,0.5510191,747.0
-0.0039121713,-59.997555,-17.122002,-9.9501505,748.0
-0.21087211,-46.63079,-53.834526,-50.955185,749.0
-0.09320004,-45.29675,-94.74807,-97.12938,750.0
0.08070326,-11.847994,-123.17552,-123.98497,751.0
-0.034596633,27.976984,-137.6185,-136.82933,752.0
-0.26396033,23.827755,-147.0288,-150.13199,753.0
-0.117590934,4.9760838,-149.70453,-153.40991,754.0
0.11419379,33.146217,-109.98132,-107.60621,755.0
0.02020687,64.942345,-43.628803,-43.188213,756.0
-0.004503134,70.73566,42.192112,34.209633,757.0
0.18285389,58.437916,129.85114,124.033295,758.0
0.26958102,35.045414,180.1968,185.36081,759.0
0.16232216,33.57885,217.21976,222.19005,760.0
0.011818744,14.143632,238.6454,230.97948,761.0
0.10434694,9.038367,248.281,240.68922,762.0
0.33306214,20.345879,239.0964,246.032,763.0
0.2456272,-42.417442,168.11739,175.54326,764.0
-0.0016904704,-67.99708,98.92144,90.1801,765.0
0.026811164,-29.969995,72.90727,61.614723,766.0
0.19568042,-16.359077,68.12339,74.022736,767.0
0.17820476,-2.233086,112.40636,124.135796,768.0
0.021001786,21.389969,205.30754,201.77307,769.0
-0.018084422,50.69584,318.6877,309.2499,770.0
0.30503008,28.330248,423.86392,436.34555,771.0
0.564928,-22.194284,495.19373,525.90564,772.0
0.024519136,-16.288008,518.32214,524.60077,773.0
-0.45090294,-40.682095,448.73346,427.7664,774.0
0.15954556,-102.69701,286.28525,290.18295,775.0
0.68608886,-112.76605,89.97035,130.92625,776.0
-0.078440115,-97.28209,-122.72075,-104.27003,777.0
-1.0028468,-82.80221,-335.51114,-371.3443,778.0
-0.64778775,-67.65598,-499.1698,-521.4309,779.0
0.034732487,-20.212456,-576.6835,-554.4815,780.0
-0.20704402,52.125225,-567.06744,-562.7663,781.0
-0.6861322,68.05039,-505.51187,-539.31256,782.0
-0.2862249,64.14484,-410.20346,-446.29135,783.0
0.937386,91.97391,-292.87198,-321.2787,784.0
1.0219731,91.77706,-186.88887,-190.66293,785.0
-0.5625338,44.22901,-115.727104,-93.45778,786.0
-0.53458303,40.98349,-71.92512,-116.71141,787.0
1.1366142,55.095684,-67.7825,-291.6188,788.0
1.0285287,-0.20733923,-143.4393,-348.65027,789.0
-0.6269013,-20.546926,-249.0643,-115.56603,790.0
-1.2641083,-9.749283,-343.5507,-191.5573,791.0
-0.3246096,-30.91589,-454.02914,-533.9513,792.0
-0.088190034,-28.852863,-531.4267,-544.9453,793.0
-1.0892466,-14.548323,-528.8571,-415.9906,794.0
-1.3552608,-0.2763652,-465.3994,-342.46494,795.0
-0.7689135,-4.078574,-373.9108,-317.93503,796.0
-0.31294942,-8.6744,-271.35165,-234.67914,797.0
-0.36948028,5.001969,-159.15535,-85.8511,798.0
-0.56783974,0.8470049,-60.313816,-7.240398,799.0
-0.30913168,-0.52613586,25.824339,62.783367,800.0
0.100489944,-0.78892887,123.314514,139.47517,801.0
0.27058053,6.971226,220.13028,226.45613,802.0
0.2787319,5.532426,286.03214,306.97104,803.0
0.33536765,-11.142278,342.96088,342.57022,804.0
0.4680852,1.1029109,407.86765,358.62396,805.0
0.5201081,0.908855,434.93094,391.87888,806.0
0.6424846,-5.7556806,438.79874,461.88177,807.0
0.6869323,4.616602,451.3282,457.1353,808.0
0.489776,16.971655,441.46866,367.01233,809.0
0.47816345,23.162882,397.52176,339.41574,810.0
0.6355045,2.361552,333.40594,360.81732,811.0
0.4870082,0.78705484,283.11328,316.18668,812.0
0.062486667,12.889222,249.85153,251.77408,813.0
-0.054100078,-0.3377676,202.91277,214.84724,814.0
0.38403368,-3.1967568,164.63779,157.0522,815.0
0.5707628,7.6258054,149.09758,137.21992,816.0
0.017104147,9.404606,145.88083,169.30777,817.0
-0.26310745,-14.452661,154.82875,177.0272,818.0
0.272292,-23.208576,166.24318,137.65846,819.0
0.48049256,-2.8033264,155.1682,105.87852,820.0
-0.090583645,-21.584988,100.356186,100.3291,821.0
-0.42248768,-39.988766,51.687714,64.577126,822.0
0.012503577,-20.289116,35.364754,-2.517875,823.0
0.3869514,-15.031482,7.6469045,-42.596684,824.0
-0.044345535,-26.667551,-28.74265,-18.32284,825.0
-0.5390297,-30.648693,-75.97236,-27.427517,826.0
-0.25882503,-16.68035,-139.70102,-159.63815,827.0
0.2340523,0.5764958,-189.24338,-257.20267,828.0
-0.08426017,24.534706,-181.69423,-168.06451,829.0
-0.60569817,57.043488,-97.95395,-25.126127,830.0
-0.089199685,58.580017,-18.399248,-24.53629,831.0
0.52169776,30.88903,4.679581,-68.32282,832.0
0.2948532,18.008074,11.254262,-21.403399,833.0
-0.1729121,33.855747,10.346893,-18.670567,834.0
-0.22108746,24.893187,-11.365159,-64.6868,835.0
0.26879072,7.663101,-30.832226,-37.826538,836.0
0.24494351,27.240946,-34.08989,-33.147163,837.0
-0.3392785,15.351161,-68.83031,-101.40199,838.0
-0.42851344,-18.252787,-128.4145,-146.79274,839.0
-0.04803879,-25.644882,-160.65817,-141.75323,840.0
0.026525162,-24.064028,-183.75734,-150.1453,841.0
-0.5146629,-14.500025,-206.87308,-162.44868,842.0
-0.6427801,-4.5147467,-199.64383,-137.86745,843.0
-0.059206266,7.55961,-149.56589,-133.94556,844.0
0.23058009,16.113012,-89.02174,-101.57048,845.0
-0.014995591,3.853989,-56.454853,-55.266926,846.0
-0.23400107,-5.5803957,-27.033943,-51.790897,847.0
0.04057756,-12.095707,10.607532,3.8091078,848.0
0.3071358,-28.372766,23.567263,55.789116,849.0
0.10767313,-44.07003,18.17973,6.766531,850.0
-0.118425526,-71.33504,-2.9049165,-65.51793,851.0
-0.039152585,-72.27998,-43.09855,-53.34555,852.0
0.12527737,-36.752422,-91.6082,-16.68001,853.0
-0.050398123,-14.848228,-130.8616,-60.29202,854.0
-0.3505114,15.000903,-140.1629,-78.2772,855.0
-0.37003332,41.153034,-149.3666,-99.83408,856.0
-0.108772874,22.83802,-149.97449,-148.82951,857.0
-0.044820633,-6.367222,-129.91838,-85.87986,858.0
-0.3632486,0.41536206,-116.2657,9.347967,859.0
-0.28155383,25.417202,-82.751976,-8.997202,860.0
0.12956353,16.554028,-49.474514,-116.15346,861.0
0.14590244,20.666428,-9.742517,-63.03192,862.0
-0.14857866,49.862682,59.0806,138.36041,863.0
-0.12474839,30.619143,93.26216,153.76828,864.0
0.29622188,10.501312,113.40644,21.748428,865.0
0.40192813,35.78753,145.41333,26.394358,866.0
0.19025421,37.98853,164.11983,176.52069,867.0
0.111197844,-12.574072,167.54376,213.0641,868.0
0.31969193,-34.053753,158.86494,73.88507,869.0
0.46419752,-20.478102,154.48975,22.608189,870.0
0.098837964,-38.558224,121.15642,131.42915,871.0
-0.17907725,-30.629911,80.51283,172.22235,872.0
0.05392651,-2.0098372,79.882065,23.102491,873.0
0.22309622,3.6692407,70.45536,-80.0288,874.0
0.047122322,7.5821424,61.684216,59.054173,875.0
-0.099500224,-4.7903347,72.847435,177.39044,876.0
0.1010123,3.206698,80.73528,55.55513,877.0
0.2859941,7.938749,87.5983,-55.33456,878.0
0.12813832,-18.869074,90.44207,54.98694,879.0
0.013783092,-0.7897211,103.01573,170.29565,880.0
0.1683456,35.605022,121.19177,113.09356,881.0
0.2425626,20.649559,120.439095,34.401394,882.0
0.18258217,-1.084913,123.10886,76.53057,883.0
0.20483348,17.554405,136.07738,124.905464,884.0
